,screen_name,text,tweet_id,cluster_pred
432,oan_max_ik,METAFISICA DO VENTO: GOD - TRIED. CONVICTED. GUILLOTINED. https://t.co/yQVpVUgMQg #Emmys Nietzsche Sartre Karl Marx https://t.co/OTf4XQrYoM,777715089998770176,1
433,Freakinbuttons,So happy that @GameOfThrones &amp; @tatianamaslany both won at the #Emmys tonight,777715091680612353,1
434,kryspia,"Can't wait for GoT S7! (Btw, Iwan and Kit look so tiny!) #Emmys https://t.co/uzt9VmLwDt",777715092003647489,0
435,Berita1987,"Le salieron los dientes a Dustin. (?) 😔
https://t.co/J3UDF43vlW",777715092137861120,0
436,chieftomes,Khaleesi should let her kids handle it..🐲🐉 https://t.co/IIbr48cMLz,777715092842541056,0
437,lubitchh,"eu não assisti um pingo do #Emmys , me sentindo uma moradora das cavernas :(",777715093748518913,1
438,CosmoMiddleEast,@priyankachopra = 💃🏽💃🏽💃🏽 #Emmys https://t.co/5V7zc2JSbV,777715092548907008,0
439,Trevornoah,.@jimmykimmel killed it at the #Emmys 🙌🏽🙌🏽🙌🏽 such a fun show. Congrats to Oliver and Key&amp;Peele my fav shows.,777715093425496064,1
440,terceraviamx,Este libro es recomendado para comprender la era del #PeakTV https://t.co/36RKQgTnfS #Emmys,777715094075518981,0
441,rathtars,love u baby!!!!! https://t.co/Y56XAFOxuf,777715094222319616,0
442,moviefone,Flip through the red carpet looks from the 2016 #Emmys: https://t.co/DVDPg9fxKz https://t.co/oHzVfVIEb2,777715093421240320,0
443,Carlichacha,Mejor guión en drama: Game of Thrones por Battle of Bastards #emmys  https://t.co/RuiAxT4v5N https://t.co/u4I6SJJpJl,777715093463334912,1
444,hshtgtsg,"معلم، معلمة؟ حتما ستحتاجها: 
 https://t.co/RE0S7fyMId

#اروع_ما_تراه_عينك
#متصدر_لاني_اتحادي
#Emmys
#الله_لو_
#وزع_وظايف_للمغردين
R365",777715096294420480,1
445,raa_ha,That dress !!!✨ https://t.co/xLx4nbnRkN,777715097275887617,0
446,_HudaQueen,"ياعمرررري احلى وجه اصبح عليه 😍😍😭😭😭 #Emmys ,#PriyankaChopra https://t.co/cepN24VtbF",777715096076378113,1
447,trueviralnews,Kevin De Bruyne's form an ... #ChelseaFC #JoséMourinho #LionelMessi #Emmys #news https://t.co/OVVGZK1jff https://t.co/aUbLEe5paS,777715096848039937,0
448,rdgrioo,Quero os memes do #Emmys,777715101348618240,1
449,Mitt_Ano,congrats @iamjohnoliver @LastWeekTonight   #Emmys,777715102648643584,1
450,Luberretta,si alguien me sonrie asi me caso! me caso! https://t.co/6nO1zwB8TI,777715103214993408,0
451,ViniciusMMusic,Esse garoto não sabe de nada https://t.co/Y1axVW733V,777715104716582912,0
452,victorjosegil,Amen él perfomance de @torikelly en los #Emmys fue hermoso y su voz me fascina 😍😍😍,777715105547055104,0
453,krisrehl,Thank you @jillsoloway for calling out those who need to be and thank you for bringing the world #Transparent #Emmys https://t.co/Qz6rtP3gk5,777715105786056704,1
454,DCJpk247,Yezzir 😎✊🏿✊🏿✊🏿👌🏿 https://t.co/Z54BXd9nny,777715106557812736,0
455,prescribeddrone,Check out #MarvelLegends #DEADPOOL #toys #Cowboys  #Emmys2016 #Figure #XMen #tacos #StarWars #Emmys #Obama https://t.co/se0z3N16kf via @eBay,777715106901884928,0
456,nvision_360,#2016 #Emmys: #Winners #List! - https://t.co/gMahGM6Nnm | https://t.co/urszXCSTIE,777715106734014464,1
457,lee_zemin,Predicted a total of 11/27 right wins for this year's #Emmys 😒...I need to watch more TV,777715107375804416,1
458,waynemusiker,"Jimmy Kimmel's a fun host by the way, probably my favorite primetime comedian/host + S Colbert. Great choice in having him host the #Emmys!",777715107254063119,0
459,decider,Congrats Kate McKinnon for winning Supporting Actress in a Comedy! Here's why we think she's @nbcSNL's MVP: https://t.co/EmJwLxPHEi #Emmys,777715107862310912,1
460,Bincome_pro,These were the best moments from Sunday night's #Emmys:  https://t.co/tm9DRLxmfS https://t.co/dvXezBZNDb: T... https://t.co/e4w1q5JjbF,777715108164186112,1
461,JMcKeownEsquire,"@Travon #NeverForget #Emmys Maybe they knew The Wire was to good for an Emmy?
Being mentioned in the same breath has become award in itself",777715108659073030,1
462,KeeponTrumppin,And want open borders while they demand heightened security.  #Hypocrits #IRONY https://t.co/HYdb5rGmhd,777715109267243012,0
463,fuelbot,stop eriting backstories and FINISH THE GODDAMN BOOKS. https://t.co/y2iXOiSWaj,777715109661581312,0
464,kvng_mario,I guess that means she got pregnant in the show😅 that's a sad twist https://t.co/SiVu9LOTvl,777715109380681728,1
465,EntHubNow,Remembering those lost over the past year. #Emmys https://t.co/SVQbzccxe3,777715110458556416,1
466,newszbreakin,Remembering those lost over the past year. #Emmys https://t.co/Lw7JYcAwCo,777715110639001604,1
467,newszbreakinwx,Remembering those lost over the past year. #Emmys https://t.co/b9S5XLPJ6l,777715111402283008,1
468,raider_truth,🚀🚀 #Periscope: 🎙 GOT A MUSIC REQUEST?☎️ CALL 912 226 2723#Emmys  #60Minutes #MAGA  #Trump  #Hillary  #ImWithH… https://t.co/DW2Lgdk3wd,777715112123785216,1
469,burbmama2,#Emmys : really honor another actress besides the multiple Emmy winner JLDreyfuss,777715112714960896,1
470,HoopAlot21,When did I get her pregnant ? 🤔 https://t.co/h2FNrFtpiZ,777715112367063040,1
471,OshoCioran,"#Emmys
*Sevgili gençler, can çocuklar.
Taze, taptaze duygular içinde uyanın.
Başlayın Cumhuriyet'in ışıklı yollarına.
Başarılar.*",777715113432342528,0
472,savvyshari,My queen is a dime idc idc 💎💎💎 https://t.co/M4uHGsDHAW,777715114346708994,0
473,joyceeng61,"Rami Malek hugged and cried on Jimmy Kimmel backstage. ""Trying not to get anything on his suit."" #Emmys #MrRobot https://t.co/3joguhhtHN",777715112245243904,0
474,mjlt__,"Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll!
https://t.co/22erH9hgC9",777715115361611777,1
475,Milenio,#MilenioAlMomento | Así caminan los famosos del teatro a la fiesta de los #Emmys; @AlvaroCueva​ nos comparte https://t.co/cA7oPzS0dW,777715115726557185,0
476,lovelyvee21,I'm really interested to check out Game of Thrones now! ⚔ #Emmys,777715118536663040,1
477,WOLFWondersUWG,#ERedCarpet After Party is great to watch after the #Emmys what did you guys think? Jimmy Kimmel was hilarious!,777715118658424832,0
478,IndieWire,"Rami Malek beats Kevin Spacey, wins Best Drama Actor https://t.co/3A6wedZclX #Emmys @whoismrrobot https://t.co/Tsk5KGcWWi",777715117567848448,1
479,DailyMailCeleb,The moment Tina Fey's jaw DROPS when Bill Cosby is announced onstage at the #Emmys https://t.co/YanTYO42kX https://t.co/4dJkELTyOG,777715117698023424,0
480,DaReedO,UE rep it up https://t.co/M7lvRUMkB6,777715119161618432,0
481,rodmagaru,Tinalo ang Encantadia huhu cheret. https://t.co/TajEymU1dT,777715119975378945,0
482,Refinery29,Who was that hot guy sitting next Kevin Spacey at the #Emmys? https://t.co/JjIWWyNrQI https://t.co/aseLYkHds3,777715117555277824,0
483,NikoTheFarmer,"#Emmys

Bruce Willis wins an Emmy, 1987 https://t.co/qDuqatMLXL",777715120663175168,1
484,ShahiraMahirah,@najyana https://t.co/MHHLA8T9AS,777715121028079616,0
485,julio_gb,"Ano que vem Taraji ganha, certeza! 🙏 #Emmys",777715123439951872,0
486,mpond_,MARAVILHOSAAAA MERECEU RAINHA https://t.co/ft5UX2LE9A,777715123867815940,0
487,abusivemother,#Jeb2020 lol that was damn amazing 😂 #Emmys,777715124312342529,0
488,PlotDasSeries,"TOP 10 SÉRIES VENCEDORAS DO EMMY #Emmys 
8. Fargo
FX (2014-2015) https://t.co/kIC0UPiHZS",777715123872038912,1
489,ireemcom,😍😍😍😍 https://t.co/QQCPwkPwd8,777715125579112449,0
490,Srishti369,SHE WON IM HOLLERING https://t.co/JGwPZZjook,777715126493294593,0
491,imbigpayno,💛💛 https://t.co/mgerbQ0Pm4,777715125872652292,0
492,twolfcosgrove,Perfeito 💕✨ https://t.co/VfwCO5E12V,777715126560514048,0
493,Jessi_PinedaT,“Game of Thrones” y “Veep” triunfan en los #emmys 2016 fueron elegidas como Mejor Serie de Drama y de Comedia https://t.co/qKyjtBCB3E,777715126954758144,1
494,King0f_Westeros,Lmao so happy #GreaseLive won over #Lemonade #Emmys,777715128024371200,1
495,HollyLymely,"We all need love, air,food, water, shelter &amp;protection. Love you, eat/drink be merry, breathe,live free, stay safe. https://t.co/APyQrqXjwF",777715127994949633,1
496,daily_stir,"Network shows suck, with only a handful of exceptions. https://t.co/Yr1h0D6ZG4",777715129014112256,0
497,forever20tweets,Who made us say yasss &amp; who made us say pass? The best &amp; worst dressed at the 2016 #Emmys: https://t.co/ZHManupY1g https://t.co/fWW4F1Vela,777715128292806656,1
498,AVTVClub,At least Selina Meyer won one popular vote this year. https://t.co/uzUO8hMPlb #Emmys,777715129991344130,1
499,yoncefeminist,"Ai que vontade de matar essa mulher de abraço, pq olha o tamanho, se bem que eu sou menor que ela https://t.co/XEYXAHKCwE",777715129559478272,0
500,SarafinaChitika,*tries to overlook the fact that @TheEmmys are trash for failing to recognize @Beyonce's creative genius* #LEMONADE https://t.co/uROu41bvgG,777715131019034625,0
501,LacyMB,"Wow: #GameofThrones has now officially won more #Emmys than any primetime TV show ever.
https://t.co/fmfBjGAhfr https://t.co/0gdNQ36gtY",777715131060891648,1
502,TheSmartOne6000,"Overall, great #EMMYs show tonight; @jimmykimmel was an excellent host and very funny!",777715132256223233,0
503,PennyCees,"We LOVE YOU @Lesdoggg! You ARE BEAUTIFUL, BOLD, BODACIOUS &amp; A BAD MAMMA-JAMMA! #Emmys2016 https://t.co/VU1WOn36ge",777715133221142528,0
504,Greatunclebob,BUT IS 'WINDS OF WINTER' READY?! https://t.co/u3awQg3WGe,777715133279764480,0
505,FranquitoLiroLi,“Game of Thrones” y “Veep” triunfan en los #Emmys 2016 fueron elegidas como Mejor Serie de Drama y de Comedia,777715134361923584,1
506,reno30,@nSquib @HRHPrinceFrank at least #JeanSmart has already won three prior to tonight #Emmys,777715135066411008,1
507,datacrown,#Emmys https://t.co/9gf3oKWGPJ,777715135775379456,0
508,Sakura101390,YAY!!! FINALLY!! Congratulatoins @tatianamaslany !!! @OrphanBlack #EmmyForMaslany #Emmys,777715137255837698,1
509,Elle_Febbo,"Love &amp; congrats, Julia! 
                
                     https://t.co/Wfk0JqFTm7 @OfficialJLD #Emmys #HesWithYou",777715137167843328,1
510,Walkerjoh,@TelevisionAcad #LongOverdue for #DWTS!! They deservedly should've won the Emmy!! #TotalDisgrace #Emmys https://t.co/LiqbdhF7QB,777715138073862144,1
511,jobsceylon,"#Vacancy
Works #Engineer (#Civil) - #UniversityofKelaniya
Source: Dinamina(2016.09.07)
C/D: 2016-09-30
#lka #jobs #government #Emmys #search",777715139386613760,0
512,Marc0_013,#Emmys Black Hole Sun *https://t.co/cJlu3N61Xa,777715141097971712,1
513,TrendTopicsUSA,"Miami 
1 #Emmys
2 #GBvsMIN
3 Tatiana Maslany
4 Grease Live
5 The Americans
6 Hanley Ramirez
7 #PowerTV https://t.co/dpBKR414nK",777715140217085952,0
514,_olgawall,"Rami Malek diciendo ""please tell me you're seeing this too"" es lo todo!! #Emmys",777715142121426944,0
515,OG_Harrah,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/o5xy65kfLG,777715142188527620,1
516,kwinncullen,Very proud. CONGRATS @GameOfThrones ! #Emmys,777715143622795264,1
517,naylnico,Tatiana Maslany ganhou seu #emmys de melhor atriz! MARAVILHOSA  #OrphanBlack,777715144013078528,1
518,DruMustafa,"how did @emiliaclarke miss out on the award,i'm sad #THEHOTBREAKFAST @DruMustafa and @DavidOyuke on @hot_96Kenya https://t.co/Dy1YNw0wCs",777715144990359552,1
519,sadiegennis,"Now that the #Emmys are over, I can get back to my usual late-night activity: deciphering Britney Spears' Instagram https://t.co/KOMgpHOVav",777715146651213824,1
520,LindaMasonJar,I think the #NutrishCat rocked the red carpet at the #Emmys. https://t.co/uQ8rbns7Pe,777715148136058880,1
521,ranblv,Favorite wins of the night: #MaggieSmith #tatyanamaslany #Sherlock #SarahPaulson   #Emmys https://t.co/IvFkRXD9Ab,777715147683074048,1
522,LindseyPelas,The #emmys are making me feel so warm inside what is this magic,777715151470342144,0
523,jochenrabe,"It's happening, it's happening, it's happening... @whoismrrobot @ItsRamiMalek @USA_Network #Emmys2016 #Emmys #bestactor This voice alone,man",777715151927582720,1
524,eugenia_pm,👏👏👏 geniooooo! 💻 #Emmys esperando proxima temporada 🙏 https://t.co/tzbzLrrOhN,777715151596351488,1
525,nicolorenzo1987,#Emmys ¿Qué espera @FernetBrancaARG para enviarle un par de botellas a @ItsRamiMalek por su premio a mejor actor?,777715153869631488,0
526,SoldadoDeDante,Esta foto me saco de la pasta base. https://t.co/CTlAofKBBj,777715153777352704,0
527,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/Mhcm0xdUuJ",777715154460872704,1
528,scxxb,wow https://t.co/eIE6pIdrXB,777715155371032580,1
529,marthapulido,Mis Top ✌🏻️ Best Dressed Women at the Emmys 🏆 @SofiaVergara @kerrywashington #Emmys2016 #Emmys https://t.co/hnmuXicXy0,777715153093599234,1
530,Jacquel78403333,Thank u 4 ur support.  I'm with her. https://t.co/vtEi3PWePb,777715156553912320,0
531,caitlin_bachner,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/xMMjKLoz9l",777715156495335424,1
532,JustJared,Leslie Jones wants the #Emmys accountants to help protect her Twitter account!: https://t.co/8A9AxcSTLc https://t.co/sDHkXqpk3f,777715155991945216,1
533,Haseeb5551,A tribute to Sarah Paulson &amp; Holland Taylor’s #Emmys love-fest that melted our hearts 💕 https://t.co/ec6WLlK6zZ https://t.co/mjOkTWVw1Z,777715158068170752,0
534,TheywatchTV,I mean all she really does is say the F word fifty f-ing different ways. 😎 @OfficialJLD #Emmys,777715159267540992,1
535,_ceciliarivera,Demasiado pronto 😢 https://t.co/Vi3pOCtr0S,777715159485779968,0
536,mohammeddki8852,#news 'Game of Thrones' passes 'Frasier' as most honored prime-time TV series ever at #Emmys; 'Veep' top comedy. https://t.co/qJmZlpdmld,777715159942955008,1
537,KurtLara25,EW : Beyoncé fans revolt against the #Emmys after #Lemonade goes winless: … https://t.co/LANplyFxZC) https://t.co/TlgyeyEnsA,777715159909433344,1
538,Haseeb5551,"Beyoncé lost at the #Emmys, and you can guess what happened next
🐝 https://t.co/LSXW0OgznT? https://t.co/4za4g0E541",777715160630849537,0
539,HuffPostCaLiv,"And the #Emmys go to #Veep, #PeoplevsOJ, #Transparent... and @tatianamaslany! https://t.co/ayX060llN8 https://t.co/pRuADeFlHN",777715159569694720,1
540,IfeomaOhiri,#tracelysette X #anikanonirose X #traceeellisross ❤️❤️❤️ #emmys #emmys2016 #ifeomaohiriblog… https://t.co/MASFyBvx3m,777715161163595776,1
541,Twt_Bollywood,"Okay guys, setakat ni tu je gambar admin dapat untuk PC dekat #Emmys ! Kalau ada lagi, admin akan share dengan korang ;)",777715163956785152,0
542,sashaanaa,everyone look at constance zimmer behind her i'm a weepin' https://t.co/bGsW0c4vLe,777715163860504576,0
543,LexCiriaco,Valar Morghulis 🙌🏻 https://t.co/MC8chebgYG,777715163776573440,0
544,MariiiamH_,Yes Rami Malek!!! #Emmys 🙌🏼,777715164917354496,1
545,_UniquelyBasic_,Well said https://t.co/BzDzPjyI97,777715164153991168,0
546,BieberlyAriana,@kanyewest come fix this https://t.co/KRgLLjQi5f,777715164628082688,0
547,SweetGeek17,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/fxVv5O2wvK",777715166066511873,1
548,bonsikoy,Zuhair Murad always delivers. ❤️ https://t.co/DRvG1EdYu6,777715166200803329,0
549,dustinteeth,Ganhar o emmy é legal mas vcs viram a barb toda arrumada? #Emmys https://t.co/2gdurb1hib,777715166972698624,0
550,Estevao_MSantos,This guy @jimmykimmel was the best presenter of #Emmys this year! LOL,777715168117678080,1
551,LineJuliao,POR NADA!!!!! https://t.co/PtF2avgXZs,777715167887028224,0
552,AwkwardGirlLA,Loveddddddd it!!! 👑👑😻😻 https://t.co/O3RSVPc6N8,777715168289533954,0
553,magalhaez_,Tatiana agradecendo aos fãs do clone club é muito linda mds https://t.co/kDsihliSnC,777715171137560576,0
554,Melquiiades2,Tão previsível 😍😍😍 https://t.co/MkSrSlgzwi,777715171749953536,0
555,EstyyBoo,I'm so glad!! She deserved it 👏🏽 https://t.co/NPUmuv3z4m,777715176279711744,1
556,StealsAllHearts,"How I'm ending my #SundayFunday. No, not by pretending to be Bambi, but by watching the #Emmys. https://t.co/QP2j8nvoct",777715176640577537,0
557,Variety,"John Travolta calls the current state of TV ""liberal"" (Watch) | #Emmys #PeopleVsOJSimpson https://t.co/EH2N6vHDE7",777715177877757953,0
558,TheBlueKid87,Awesome #MrRobot #RamiMalek https://t.co/ipZ4gvDfqE,777715178401968128,0
559,Rute_Glaucianny,my incredible cast! QUE METADE SOU EU!!! https://t.co/FbyjTPuz8B,777715178913882112,0
560,cafe_sem_po,American Crime Story rox #Emmys https://t.co/chO79sQZ5r,777715178779643904,1
561,TrenIDN,#Detikcom: Penjagaan Emmy Awards 2016 Diperketat Pasca Ledakan di New York #Emmys https://t.co/1jJhzDsdyj via det… https://t.co/JHenrPvnlr,777715179832377344,1
562,Memi_5H,"Game of Thrones 🏆
#Emmys 
#GameofThrones",777715180725673984,1
563,kristenewing,LOVE @OfficialJLD. You are incredible. #AllTheFeels 😭 #Emmys,777715180104916992,1
564,bengalchic7,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/LiYjP3ng0l",777715182424485888,1
565,Xxsuprem,Não me canso desse discurso. Não me canso dessa mulher. Não me canso. https://t.co/Yul2fu94pt,777715182965489665,1
566,TrendTopicsMex,"Puebla
1 #MasterChefMx
2 #Emmys
3 #HoyNoVoyAMisaPorque
4 #FelizDomingo
5 Puebla
6 #YoCreoTour
7 Mr. Robot https://t.co/8dkxmvMwEO",777715182168444928,1
567,OnMyDVR,I like #JohnOliver &amp; his show but #Kimmel needs some love. He's busting his ass 5 days a week doing the best late night there is #emmys,777715184035037185,1
568,KurtLara25,"EW : The #KeyAndPeele stars say they ""quit at the right time"": https://t.co/Rmi0hImGuh #E… https://t.co/ZuDQ0zSaAd) https://t.co/0i8BrwMI7K",777715183242342400,0
569,AliciaMellark,❤️Enhorabuena bebéeeeeeee❤️ #Emmys @tatianamaslany https://t.co/Z5Q9bdCuMc,777715185616351232,1
570,chelseagray0,reasons to love em https://t.co/p8vbK0odag,777715188099231744,1
571,Agent_Daydream,OMG!!!!!!!! MY BOY WON!!!!!!!! CONGRATS @ItsRamiMalek !!!!!!!! #Emmys https://t.co/6QuylKwmhY,777715188665417728,1
572,dmackdaddy,I hope OJ gets an #Emmy! #Emmys 2016: The People v. O.J. Simpson dominates with limited series wins. https://t.co/0tMiXCkZ3Z,777715195363794944,1
573,SilkaRodriguez,Momento historico para Maggie Smith al fin le dan su #Emmys https://t.co/acl2fOJqWD,777715196366389248,0
574,Imtiaz_Knowles,Today #emmys have been given where #orphanblack's #tatianamaslany wins #bestactress! #congrats,777715198820020226,1
575,FloggerMiester,"People who have nothing to hide don't smash phones with hammers.! 

#morningjoe #WheresHillary #Trump #GoBlue #Emmys https://t.co/KAAoTSrN2d",777715200019533824,0
576,phynissim4,AMEI ESSE EMMY https://t.co/k2SLy0bf4e,777715200145227776,0
577,poLixkLein,Tatiana Maslany finally won the #Emmys for Outstanding Lead Actress in a Drama Series. I'm pretty sure @annecurtissmith will be thrilled.,777715203093831680,1
578,emilymusilchrch,@HBO #Emmys https://t.co/NV9n4XYXWG,777715203286769665,0
579,EddyRhae,EliteDaily: LIVE FROM NEW YORK IT'S THE SNL CAST REACTIONS TO KATE MCKINNON'S BIG WIN #Emmys nbcsnl … https://t.co/zHhthstKmr,777715204851466244,1
580,samsound,She done did it! #CloneClub #Emmys https://t.co/wO6T0MDhuF,777715205811818496,1
581,EddyRhae,EliteDaily: Fun fact: Game of Thrones now has the most #Emmys out of any show to ever exist ever #GOT https://t.co/liB3uOseBT,777715208412364800,1
582,AFFOnStory,Congratulations to all of the #Emmys nominees and winners! Thank you for providing us with such great stories and entertainment.,777715208504561665,0
583,hastalavistaok,Eleven muriendo por dentro porque conoció a Jon Snow #Emmys #HastaLosEmmys https://t.co/CjZbZcZYOc,777715206948544512,0
584,dailyNewsVzla,#Emmys https://t.co/HJ30lOaLVG,777715210295644161,1
585,LelaLee,@jillsoloway Congratulations Jill! #Transparent #emmys #JILLSOLOWAY https://t.co/06rjY25kv0,777715209733451780,1
586,tacaaaaaa,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/LjOTbS15pf,777715210513547264,1
587,lanadelbellas,A TV SHOW https://t.co/g5BPrjUieg,777715211243356160,1
588,thehouse911,الفشيخ👌 https://t.co/EntnIBVpgp,777715211973328896,0
589,natitrincheri,Nada más que acotar https://t.co/KVWFcCqA5b,777715212271153152,0
590,_jorgevb,boa noite pra quem é fã da série mais premiada da história #Emmys GOT,777715213764268032,1
591,niallcontrole,Hey Emmys porque exatemente o bonequinho que acompanha é um homem!!? Só homens ganham prêmios ai!?  #Emmys,777715214682816512,0
592,BruceMacK123,Richly deserved. Incredible performance #Emmys https://t.co/YI9W5dg0oE,777715214536015873,1
593,Hashtag_TTI,"⒈  #Emmys 
⒉  #SeninJuara
⒊  #TheLightOfAceh
⒋  #ICUPro2FMxDhyoHaw
⒌ 10.00 WIB

2016/9/19 10:02 WIB  #trndnl   http://www.trendinalia...",777715216054222848,1
594,dsrbroadway,Wow good point. Didn't even think about it either. Times have definitely changed. #Emmys https://t.co/6GpoYaF43T,777715215924334596,0
595,p_alexander4080,#Emmys So happy @LouieAnderson won the Emmy! So deserved!,777715216352210944,1
596,yeol_mizpah407,Congratulations to the casts and crews of #GameOfThrones for winning #Emmys award for Outstanding Drama Series. https://t.co/tWPFJhBTHz,777715215983009792,1
597,Hashtag_TTI,"⒈  #Emmys 
⒉  #SeninJuara
⒊  #TheLightOfAceh
⒋ 10.00 WIB
⒌  #KelapaWar

2016/9/19 10:34 WIB  #trndnl   https://t.co/8MdQhlLEAQ...",777715218671669249,1
598,FakeToniaTodman,"Giuliana Rancic, who works for a fashion show, asks celebs at the #emmys what they are wearing. How dare she do her job!",777715221385273349,1
599,bpulsetech,"Rami Malek picks up 'Mr. Robot' Emmy, honouring outcasts everywhere https://t.co/Bg7vm8GjDk #Emmys https://t.co/kcsHvlXvu9 #bpulse #tech",777715221498507264,0
600,SequeiraOriana,jajaja son unos bombones 😍 https://t.co/zxQZfxjlW2,777715221922213888,0
601,suicideskrill,gente se tá difícil pra nois imagine pros haters de got sinto mt :( #Emmys https://t.co/mnJGX79zIb,777715221183995904,0
602,amyjaay_,"About time @tatianamaslany won an Emmy! So well-deserved, what a talent 👏🏼👏🏼 @OrphanBlack #CloneClub #Emmys",777715223243264000,1
603,Fair_Gundon,Always knew that it was the best show ever made but now I can say it's official. #Emmys #Emmys2016 #GO#GameofThrones https://t.co/f39vo7Bxt1,777715222723178496,1
604,TrendTopicsLa,"País  Mexico 
1 #MasterChefMx
2 #Emmys
3 #LadyCelos
4 #NoPuesQueSabroso
5 #TeamCapiJosGetDumb
6 Rami Malek https://t.co/ZSHGLiSOaO",777715223637524481,0
605,R4W13Y,There is a god and he hasn't abandoned us yet https://t.co/SfQ4Y9Ofkq,777715224510070784,0
606,The_Asean,@sarahquattrocki ✊🏼👀🐐 https://t.co/lry3qZPq3O,777715225625698304,1
607,broadshlders,SHE IS GLOWING YES BABY https://t.co/TmanRE5z8K,777715226292674561,0
608,Sp47Steve,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/4CtWxUo9nh,777715227047624704,1
609,Mosun___,Honestly. Truly. iconic https://t.co/iw8fywusDo,777715229408886785,0
610,ThisJayThomas,Congratulations also to @ItsRamiMalek. His performance in #MrRobot has been nothing but fantastic since the very first scene. #Emmys,777715229480329216,0
611,eusoustef,A GENTE SENTIU O IMPACTO @carolmoreira3 #Emmys https://t.co/tiyGHzPQUz,777715229316771840,0
612,TelevisionAcad,"#Emmys winners for Guest Actress &amp; Actor, Drama: Margo Martindale (@TheAmericansFX), @HankAzaria (@SHO_RayDonovan)! https://t.co/iUH9jWdLSa",777715230772072448,1
613,EggyMcLove,Congrats to My Favorite Comedian @AzizAnsari. #Emmys #Emmys2016,777715232135376896,1
614,CNET,"'Game of Thrones' wins Emmy for best drama, makes history https://t.co/VhhtLA3BNV #Emmys https://t.co/tDJrza0GCh",777715231158112260,1
615,saucynyla,Congratulations nominees 👏🏽 #Emmys,777715233301200896,1
616,alzkurti,@H_rsenal https://t.co/hFiPecrnip,777715232131153920,0
617,AppleandEve_,"Winner of ""Best Juice Box Featured in a Lunch Bag"" goes to... #Emmys https://t.co/JmdCah9AwU",777715232101859328,1
618,bmarchant3,#Emmys #Emmys2016 https://t.co/6Wv7P8CQf9,777715234161254404,1
619,radenemti,Los amo mucho https://t.co/EJpkuPswlR,777715233943121920,0
620,stacylf9,One of my all-time favorite shows. Just discovered it’s on Netflix — time for a rewatch! https://t.co/xGXDSc46Qs,777715235016708097,0
621,heyoobeb,THE BEST TV SHOW IN THE WORLD!👸🏻🔥🐉 https://t.co/QTqERdykmj,777715235452891137,1
622,golnaralgamar,#Emmys اما سلينا غوميز فازت بالأيمي توني ادري https://t.co/P3DdvnZDye,777715233636909056,0
623,NachoCagliero,La mejor https://t.co/uQUNSiqW4e,777715236266737664,0
624,sherrisnelling,Forget the #Emmys - read my interview with a true TV icon Norman Lear for PBS @NextAvenue https://t.co/ZgCktqvRdh,777715236421992448,1
625,FrReigns,I love @pattonoswalt so much. He's had a tough year &amp; he deserved his #Emmys2016 win. https://t.co/P9wP6Ytrzw,777715237172707328,1
626,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/FtwVjedhZr",777715236136624128,1
627,gabrielbulhao_,Meu shipper ♡♡♡♡ https://t.co/SpKMK4lsqa,777715237919289345,0
628,claire_maree98,YAASSSS SO PROUD OF THIS BEAUTIFUL WOMAN!! @tatianamaslany https://t.co/Duqf75m1xj,777715238711853056,1
629,Bates123_,#NOTRUMP  #LGTBQ #Emmys #JILLSOLOWAY https://t.co/rFYCwpEWzu,777715240158978049,1
630,Ahmaditis,سعيد بالإنصاف لمسلسل American Crime Story 😻 و Rami Malek بس ليتها كملت Kirsten Dunset اللي قدمت أداء خرافي #Emmys https://t.co/iSf37tOSUj,777715238376501252,1
631,cptnbmrng,YES BABY BOY !!!!!!!! https://t.co/jbCWoBR2v6,777715240553242624,0
632,maggieeev,"Congrats, @TatianaMaslany!!! @OrphanBlack #Emmys https://t.co/oBDOSd6h9e",777715241555664896,1
633,rkaurt,.@jimmykimmel and @torikelly the best part of tonight's #Emmys,777715242352517120,1
634,moteldosbatista,cast de stranger things cantando no #Emmys pre-show appreciation tweet https://t.co/4Ex3FYWmWM,777715244349218816,1
635,TrendTopicsEsp,"Palma 
1 #DBT2GH17
2 Cantera Real Betis
3 Madrid
4 #Emmys
5 #EnergyHorrorStory
6 #TOPTR3CE
8 Transparent https://t.co/quUmmNoF2w",777715244932005890,0
636,beeldias12,Ele é tão fofinho. Quero ele num potinho 😻💘 https://t.co/2en5tfxeaf,777715244454076416,0
637,Mainstreamgoere,Josh Washington hat einen Emmy gewonnen. #Emmys,777715246911938560,1
