,screen_name,text,timestamp,tweet_id,cluster_pred
473,TheLifeofBilby,The US presidential #Debates would be a lot better if they electrocuted candidates for speaking over the other when it's not their time,1474939936822,780580787229892609,1
474,SunshineEmpire,Trump is basically doing his best Rick Lazio impression. #debates,1474939936802,780580787146162180,1
475,warriors_mom,"BREAKING: Someone Has Quietly Put On ""The Trump Hedge"" | Zero Hedge #Debates .@Varneyco .@zerohedge @warriors_mom  https://t.co/1htvw3VRNK",1474939936759,780580786965778432,1
476,thomasflight,#debates American Election Story https://t.co/QgqCJVgdnr,1474939936566,780580786156212224,1
477,AmeyNo,"@WinstonSih @KevinFrankish I am disturbed,terrified, &amp; shocked, I feel bad for the USA #nochoice #Debates",1474939936612,780580786349154305,1
478,lizzlemynizzle,When it's finished. It will be released. What deadlines? #Debates,1474939937661,780580790748925953,1
479,karensteacups,I'm already tired! says Hillary https://t.co/8ooFXh1Og9,1474939937514,780580790132322304,1
480,ajrupp,"Oh, snap! @LesterHoltNBC dropped the tax return bomb. Things just got real #debates #debatenight",1474939937543,780580790253998081,0
481,CllrLeonSpence,The bar is set really low for Trump. He can't get over it. #Debates,1474939937586,780580790434402304,1
482,Archivoscope,"""Tax returns..."" Look at Clinton smiling like it's Christmas. #debates",1474939937593,780580790463639553,1
483,MultiTasker75,"Gee, didn't the IRS say he CAN release them? #debates",1474939937586,780580790434398208,1
484,TelemundoNews,Donald Trump: “Cuando Obama se vaya y siga jugando al golf por siempre la Fed va a subir los intereses y será un error” #debates #yodecido,1474939937583,780580790421839872,1
485,chilies4jo,Fear mongering Trump is at it again.  #trumpedup #debates,1474939937724,780580791013093376,1
486,lazlo_frazlo,"Can Trump shut is ass face. 
Like, you have no common sense. #Debates",1474939937745,780580791101198336,1
487,diamonddeposits,#debates pop goes the weasel! (release your taxes),1474939937784,780580791264747521,1
488,BearsfanAl,"#debates I just wish #Trump would shut the hell up, and let her talk.",1474939937716,780580790979616768,1
489,lizzypr23,"A reminder to pay close attention to when Donald Trump says ""Believe Me."" #debatenight https://t.co/jMrW0XrZhg",1474939937662,780580790753198080,2
490,kathugins,"""when he goes out to the golf course for the rest of his life to play golf"" what???? #Debates",1474939937758,780580791155908609,1
491,peggy_forde,You don't need to finish an audit to have your records released. #debates,1474939938688,780580795056390145,1
492,Mr_Weddig,When I said I wished someone would talk about the Fed's impact on economy I didn't mean Trump... #debates,1474939938580,780580794603450368,2
493,therainbowheron,"Yes, IRS loves to give Audits to mess with you. #Debates",1474939938606,780580794712588288,1
494,jadesfw,"""We are in a big, fat, ugly bubble, and we better be careful"" Trump is stuck with Kenneth  #Debates https://t.co/ZwfARzwG0b",1474939938443,780580794028924928,2
495,lmcampo,Drink everything ever #debates,1474939938611,780580794733502465,1
496,MikeAlssid,Lol trump looks like an Orangutan  #Debates,1474939938642,780580794863616002,1
497,ZDAuburn60,Too bad nobody understands how interest rates work.  #Debates,1474939938695,780580795085885441,1
498,ProChoiceOH,#debates https://t.co/MSntESUV0r,1474939938618,780580794762924033,1
499,informador_INT,"""La política de #Trump solo beneficia a ti y a los tuyos, los ricos"" HillaryClinton

#Debates

https://t.co/f0OnEFzAQY",1474939938589,780580794641375232,1
500,Naughty_Pundit,Cutting taxes to Corporations has been sooo tremendously successful.  #debates https://t.co/SjR5SYYB8f,1474939938505,780580794288906240,1
501,meaghani,"""this janet yellen""? she's the head of the federal reserve. have some respect.  #Debates",1474939938650,780580794897137665,1
502,Lupinus81,Wheres ur tax returns @reeeDonaldTrump #debates,1474939938625,780580794792194048,1
503,NathanDallon,"Me during this whole debate.

#debates https://t.co/a6cGDwJtxY",1474939938567,780580794548891648,1
504,TrueNE_79,He's trying to frighten you with his interest rate talk. Don't fall for it. #Debates,1474939938696,780580795090083841,1
505,fatmah_alansari,Clinton is really effected by Trudeau she's basically trying to do everything he's doing #Debates,1474939938742,780580795283021825,1
506,acts432pastor,"Trump offers nothing other than soundbites, soundbites do not put food on the table, and do not cancel student loans. #Debates",1474939939675,780580799196172288,1
507,danasworld,#Debates OMG screaming at your opponent does not make it more right.,1474939939632,780580799016034306,1
508,mgnsrhpltt,If our economy was as strong as Hillary's hair spray we'd be in good shape. #Debates,1474939939688,780580799250829313,0
509,IAmVeroEscobar,https://t.co/b8ez3F9o52,1474939939619,780580798961422339,1
510,KEKELADYLOVE1,#debates  why we got to do all that,1474939939588,780580798831394816,1
511,PhotosByBeanz,Donald Trump has been under audit all year long. #DebateNight #debates,1474939939697,780580799288672256,0
512,anbarasanvijay,"Trump: ""We are in a big, fat ugly bubble."" #debates",1474939939768,780580799586238464,2
513,LAVONTECEO,#debates  why we got to do all that,1474939939520,780580798546243588,1
514,tachaundra,#debates  why we got to do all that,1474939939589,780580798835589120,1
515,zorana_pringle,@LesterHoltNBC asking about taxes!!!!!!!!! #StrongerTogether #ImWithHer #debates,1474939939670,780580799175335937,1
516,Nick__Humphrey,#debates https://t.co/HpLLzmQqeL,1474939939447,780580798239997952,1
517,2013APKPARADE,#debates  why we got to do all that,1474939939469,780580798332272640,1
518,mrsmadinahaloma,He don't care about use. He study showing shots at ppl #Debates,1474939939478,780580798370091009,1
519,jvwords,"Tax returns: ""I'm under a routine audit"" #debatenight #debates #Debates2016",1474939939726,780580799410081792,0
520,josephm0003,"Clearly, @realDonaldTrump is not a well person. #debatenight #debates #ImWithHer",1474939939666,780580799158554624,0
521,5Jango5,Hillary please fact check him on the tax returns. #debates,1474939939715,780580799364100096,1
522,yush04,Omg how can #DonaldTrump blame the FED again and again? This is bad bad bad #debatenight #debates,1474939939741,780580799473000448,1
523,IndigoRun,"Um, hey stupid...no bubble #debates",1474939939727,780580799414345728,2
524,pickup4meapp,#debates  why we got to do all that,1474939939550,780580798672039936,1
525,intensenerd,Watching the debates on twitter while on the pot. While @realDonaldTrump is at the debates... on pot.  #Debates,1474939939810,780580799762444289,1
526,FabiolaCineas,Does the audience have some kind of laughing mandate?Why are they laughing when @realDonaldTrump says nothing funny?! #debatenight #debates,1474939939769,780580799590440960,1
527,ClintonViceB,"I culdnt agree more""@WANIMINAJ: Donald trump really is a child at heart and in the head and I don't mean that as a compliment #Debates""",1474939939774,780580799611625472,1
528,EziAlibo,"Clinton: ""Helping people refinance their debt out of college"" #debates",1474939939744,780580799485804544,1
529,edercampuzano,"Guys, the fed is doing political. Why isn't anyone investigating? #Debates",1474939939809,780580799758278656,1
530,DrJillStein,Trump is talking about major tax cuts for the 1%. Both the Dems &amp; GOP have a history of tax cuts for the wealthy. #OccupyTheDebates #debates,1474939940659,780580803323502592,1
531,xWrittenEmotion,TRUMPED UP xD #Debates,1474939940702,780580803503796224,1
532,chup624,#Debates trump says we're in a big fat bubble. Just like him. He's in his own little world where everything goes how he wants it,1474939940661,780580803331952641,2
533,jaqwil,I'm under a routine audit he says.....#debates #TrumpedUpTrickleDown,1474939940353,780580802040070144,1
534,IamIllgner,Wieso steht Stefan Raab nicht als Moderator dabei? #TrumpVsClinton #debates #debatenight #tvduell,1474939940668,780580803361341440,0
535,hemimaniac55,Trump talking over Hilary is exactly how he treats everyone. Not how a pres should communicate to world leaders. #Debates,1474939940662,780580803336110080,1
536,ProgtopiaBooks,#debates Tax returns??? Will you ask about medical records too?,1474939940669,780580803365470209,1
537,PhilAutelitano,"Donald just wants to win by most words said. Duh...winning. #duhwinning

#cbsnreax  #Debates",1474939940766,780580803772354560,1
538,DavidLeopold,Trump needs to speak for himself when it comes to fat bubbles. #debates #Debates2016 #debatenight https://t.co/takBe0GhSW,1474939940722,780580803587833856,0
539,donnymcgeejr,Ummm so IRS dgaf release them #debates,1474939940788,780580803864588288,1
540,blurbsmithblots,"#Trump has a chance at winning this thing, as a reminder... #debatenight #debates #vlvoices",1474939940757,780580803734413313,1
541,richorosai,"The American people are clamoring for #debates with more than Clinton/Trump, the 2 most unpopular candidates in history. #OccupyTheDebates",1474939940766,780580803772375040,1
542,whitlynnn,How long do routine audits last? Until November 9th? #debates,1474939940802,780580803923238917,1
543,kim_hultgren,I.cant.even. #debates,1474939940783,780580803843469313,1
544,shitmypaynets,I see my future in that guy's forehead TBH to be honest  #Debates,1474939940776,780580803814256641,1
545,alecbrooks11,apparently obama is gonna be a golfer for the rest of his life.. #debates,1474939940720,780580803579375617,1
546,Kalam1tyPlays,OH SHIT THE TAX RETURNS #Debates,1474939940738,780580803654942720,1
547,squidabdo,could you finish your fucking audit i swear to god this has been worked on for like three months #debates,1474939940799,780580803910795264,1
548,iammargaretlyon,Lester Holt doesn't deserve this #debates,1474939941657,780580807509323777,1
549,JazzyFizzle94,Whoever taught Trump how to play the Silent Game tremendously failed. #debates,1474939941705,780580807710617600,1
550,Duncans_Eggs,The Fed is actually doing the right thing #debates Raising interest rates in what is still a zero lower bound is a disaster,1474939941705,780580807710695425,1
551,bryssnika,"Idk what I'm angry about more, Trump talking or my dad's every comment supporting him #debates",1474939941673,780580807576526848,1
552,VamceK,How to make presidential #debates better without breaking them https://t.co/tO2NYuKP6q https://t.co/LGUr4Ajwog #Business,1474939941664,780580807538802689,1
553,CDNinSA,What is he talking about? #incoherent #Debates,1474939941659,780580807517712385,1
554,Wh1skii,#debates Clinton sounds very scripted. Trump is coming out swinging with all guns blazing.,1474939941639,780580807433793536,1
555,Hungry_Goriya,Typical politician. All talk. No action. That's #NeverHillary that's for sure! #debates #Debates2016 #Trump2016,1474939941732,780580807823941632,1
556,OwensAssetFund,#Yellen is doing a great job #DonaldTrump  #Debates,1474939941579,780580807182352384,1
557,victoriajakes,i'm literally sitting here attempting to send hillary psychic support #Debates,1474939941705,780580807710691329,1
558,bombayseoul,somebody give lester holt an award for trying his best to moderate 90 mins of this mess #debatenight #debates,1474939941630,780580807396188164,0
559,lazy_herb,#Debates ich finde beide unsympathisch. Die Amis haben die Wahl zwischen Pest &amp; Cholera.,1474939941710,780580807731769344,1
560,thesoulworker,Release your taxes Donald why are you scared or yah the audit that has gone on for decades #Debates,1474939941592,780580807236870145,1
561,CherylAdessi,#Debates release your tax returns!!!!,1474939941729,780580807811424256,1
562,tracytran,"Ah, the audit. #debates",1474939941697,780580807677280256,1
563,SuShiMat,Numbers Trump. We want the numbers and facts! #debates,1474939941811,780580808155275264,1
564,Weigard,"""When Obama goes and plays golf for the rest of his life, He will play at beautiful Trump Links."" #debates",1474939941665,780580807543054336,1
565,rulaj_laruru,#Debates https://t.co/wunHLA3dV3,1474939941456,780580806666354688,1
566,richorosai,Renewable energy is creating jobs at 12x the rate as the rest of the economy right now. This is where our survival rests. #debates,1474939941788,780580808058961920,1
567,vaclemen1,Time for the wealthy is over. They don't need anymore advantages. Time to rebuild the middle class @HillaryClinton #syrrelpol #debates,1474939941809,780580808146976770,1
568,thebookphile,"Apparently, no one has been doing their job ever.  #Debates",1474939941734,780580807832395777,1
569,AbelN3230,#debates,1474939941820,780580808193179648,1
570,GerrenPeterson,TAX RETURNS!!!!!! #CNN #msnbc #debatenight #debates #Debates2016,1474939942696,780580811867353088,0
571,Darbalith,"""typical politician all talk no action.. doesn't work"" hey bud you talking about yourself over there? #debates",1474939942686,780580811825352704,1
572,PaulMatadeen,I am kind of surprised that the #taxreturn issue hasn't been highlighted more...  #debates,1474939942674,780580811775021056,1
573,Xultar,🤔🤔🤔🤔🤔🤔🤔 #taxreturns #Debate2016 #debatenight #debates,1474939942488,780580810994966528,0
574,jmax109,😂 https://t.co/ROfpXBw6Jc,1474939942680,780580811800059906,1
575,swalker06,"""This Janet Yellin of the Fed."" -@realDonaldTrump lol  #debates",1474939942673,780580811770822657,1
576,xSushi,@realDonaldTrump is drinking a lot of water during the #debates while continuing to interrupt like a petulant child. Get him @HillaryClinton,1474939942640,780580811632283648,1
577,ChainsawJunior,"Donald Trump is a big, fat, ugly bubble. #debates",1474939942573,780580811351334913,2
578,IowaPeg,There's that audit lie. #debates,1474939942632,780580811598798848,1
579,owlsometaco,So glad hillary is keeping her cool. Don't argue with a toddler like a toddler #debates,1474939942720,780580811967954944,0
580,ndolce0,Has this orange shit said anything about doing something to actively improve the country? #debates,1474939942858,780580812546727936,1
581,JimmyDimples,"Aw, crud, I gotta be up in the morning. I'll catch the recaps tomorrow. Winner is: nobody. #debatenight #debates #Debates2016",1474939942643,780580811644993536,0
582,YellowDoorDiary,Haha @CaseyClyburn https://t.co/Dmu72k6exc,1474939942727,780580811997343745,1
583,emerwin,DrJillStein: A Green administration will declare a climate emergency to create the clean energy jobs we need right now. #debates #OccupyThe…,1474939942753,780580812106375169,1
584,rosemarynobasil,@ingridnilsen I fear the outcome of a Trump presidency. #debates,1474939942879,780580812634722305,1
585,kpanizza,Stocks drop tomorrow https://t.co/fVWuaWj8My,1474939942840,780580812471271424,1
586,norme73,#debates Oh FFS the same lie again about tax returns,1474939942877,780580812626366464,1
587,humbleranger,"""Top Down"" is just another name for #Control. #Hillary wants to make sure nobody ever sees the #AmericanDream witho… https://t.co/LpS3NPURMa",1474939942621,780580811552727041,1
588,miss_bhartsell,I hope all of you finished your homework in time to watch the #debates. Be aware of the world around you &amp; how it connects to our course!,1474939942852,780580812521607168,1
589,beachcoaststyle,show us the audit letter from the IRS you can't there isn't one!!  #debates,1474939943591,780580815621148672,1
590,BummerSummer666,THIS IS SO HARD 2 WATCH. #debates,1474939943673,780580815965073408,1
591,cristinbur,"Well Trump's site is not loading, and Hillary's site is. #Debates Sign of the future?",1474939943516,780580815306711041,1
592,IvoryTheJunior,YES😭😭😭 https://t.co/FzKn96pLzM,1474939943586,780580815600283650,1
593,apple_winter,@llBuBull ดูอยู่มั้ย #Debates,1474939943686,780580816019611648,1
594,darsden,See her checking her notes/reading. Told ya she had them ahead of time!! NBC staffer seen snicking into her hotel. Rigged #debates #NeverHER,1474939943565,780580815512084480,1
595,YaBoy__Jesus,Trumps hand be like 👋🏼✊🏼👌🏽✋🏼 #Debates,1474939943738,780580816237625344,1
596,enochchiu,No politicians! Clinton! #Debates,1474939943630,780580815784714242,2
597,aIxndra,"it's not even about obama playing golf right now but go off, i guess. #debates",1474939943211,780580814027419648,1
598,joeyprokes,"Trump's debate plan:
- Troll Hillary as much as possible with nonsense.
- Talk about how shitty our country is.
Rock solid plan. #debates",1474939943490,780580815197630464,1
599,SchubertDr,"""Fed is political, not doing their job"" #debates",1474939943561,780580815495393281,2
600,barbaramadiso10,"HuffingtonPost : Tonight, basically #debates https://t.co/Tc5BnTgRJr https://t.co/WRP0FbBGih",1474939943602,780580815667359745,1
601,Apvches,THROWING SHADE AT OBAMA BITCH U GON CATCH THESE HANDS #debates,1474939943813,780580816552284160,1
602,Kersten3,"All three of my boys are focused like a laser beam on this debate. At 10, 9 &amp; 8 they know a circus when the see one. #debates",1474939943789,780580816451612673,1
603,TrevorSAltman,@realDonaldTrump ... Yep should have released your Tax Records a long time ago. Ridiculous that you haven’t yet. #debatenight #debates,1474939943601,780580815663079425,1
604,LianaCovert,Rather listen to him than listening or looking at HRC https://t.co/Blsx1FIwms,1474939943751,780580816292290561,1
605,ThePotakPost,Trickle down economics doesn't work and that's a fact. #trump #clinton #Debates2016 #debatenight #debates @realDonaldTrump @HillaryClinton,1474939943749,780580816283983872,0
606,djenningspr,"Phew, I thought everything was Hillary's fault, glad to hear the Fed is responsible too...#debates",1474939943688,780580816028073984,1
607,zachary_lundin,Ok goodnight yall that is enough. #debateface2016 #debates #debatenight https://t.co/i4SnsvBsw9,1474939943614,780580815717621760,0
608,jensquirrely,You said it!! https://t.co/A8mDchhbny,1474939943836,780580816648671232,1
609,LadyRedCarpet,Donald refuses to release his tax returns. Wonder why he won't do what EVERY one has. What is he hiding  #debates,1474939944592,780580819819696129,1
610,HWKDAD,Major crazy if you ask me https://t.co/mELCXvUV4J,1474939944485,780580819370782721,1
611,jwattenhofer,Trumped up Trickle Down is not as catchy as she thinks it is. #debates,1474939944745,780580820461293568,1
612,ChrisChristine,#trump lying about releasing his taxes #debates,1474939944371,780580818892750848,1
613,PeteKent01,"""Our country is suffering bc ppl like Secy Clinton have made bad decisions."" #Trump hits change theme in reply
#debatenight #debates #debate",1474939944659,780580820100665344,1
614,ShannySwift,what are the bad things you talk about? #Debates,1474939944610,780580819895287808,1
615,MzzzBosss,Lmmfaoooo https://t.co/Qu9WcaS3xQ,1474939944449,780580819219935232,1
616,HollysHere,"Okay all you wealthy people - show of hands if youve ever said youre not paying your fair share Hillary said. 
. 
.
.
.
*crickets*
#Debates",1474939944698,780580820264386561,1
617,Dassintheactor,@realDonaldTrump is one ugly SOB  #Debates,1474939944691,780580820234887168,2
618,Wantsum_Mo,Imma need to stop Trump #manterruting  ASAP 😡😤😖 #debates,1474939944663,780580820117577728,1
619,zjthomas86,"Trump has no self control,he can't even listen! Wait your turn &amp; answer w/ specifics! #debates",1474939944713,780580820327227392,1
620,latronette2008,"""Trumped up trickle down"" never worked #DumpTrump #ImWithHer #debates",1474939944818,780580820767510528,1
621,ckdierks,Why are there horseshit flies flying around his mouth? #showmeyourtaxes #debatenight #debates #Debate2016,1474939944788,780580820641689600,1
622,RebeccaHaizmann,"Wait - so the Fed shouldn't raise the interest rate, but they're being political by not raising the rate? #debatenight #debates",1474939944548,780580819635175424,1
623,KatiePavlich,"Trump: I made $694 million last year, believe me #Debates",1474939944746,780580820465614849,1
624,NickAtNight88,I'm not sure Trump has actually read his own tax plan #debates #debatenight,1474939944657,780580820092321792,0
625,akilaally,Should claim my statements #Debate2016  https://t.co/SDzgG1YIUC,1474939944660,780580820104929280,1
626,TimothyMooney,"Although not nearly as exciting as US Politics, we do live in Canada. Maybe we should care about it too? #debates",1474939944832,780580820826386432,1
627,abc_columbia,"We're 30 minutes into the #PresidentialDebate. If you had to cast your vote right now, who would you vote for? #debates #debatenight",1474939944658,780580820096516098,1
628,JonCyn69,#Debates https://t.co/FK7hUiB08j,1474939944568,780580819719118848,1
629,dmiller23,Trump knows less about the Fed... ok he knows the Fed as well as he knows anything else #Debates,1474939945460,780580823460356096,1
630,pumpkinspiceson,Clinton gonna be like... #debates https://t.co/PiKRnBvcoE,1474939945491,780580823590330368,1
631,anthonyashields,"I don't really like anything he says, but I'm impressed with how loudly he says it. #debatenight #debates  #Debates2016  #DonaldTrump",1474939945670,780580824341106689,0
632,AmeliaBethB,what is this string of words??? #debates,1474939945630,780580824173469696,1
633,nicolemugg,Obama plays golf? #Debates,1474939945705,780580824487825408,1
634,JohannaStonekin,#Debates the IRS said he can release his tax reports,1474939945637,780580824202772481,1
635,devynasercion,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/tZKxT9Mxuv",1474939945620,780580824131444736,1
636,Snertly,Trump Topic of Expertise:  How the wealthiest 1% want the world to be.  #Debates2016  #debates,1474939945637,780580824202829824,1
637,CeeCee_babes,Answer the question Trump! 😒 #debates,1474939945724,780580824567713792,1
638,barrabasnobaile,why dont they just turn off Trump's mic while it is not it's turn to speak? #debates,1474939945730,780580824592818176,1
639,peterjhill,Ohhh.  Tax returns. Fucking bullshit answer. #twat #debates,1474939945614,780580824106139648,1
640,CharlotteAlter,"""I don't mind releasing"" tax returns, Trump says, as soon as ""routine audit"" is done. IRS has said he can release taxes any time #debates",1474939945631,780580824177643520,1
641,the_devik,Release your damn taxes !!!  #Debates,1474939945689,780580824420720640,1
642,_JazminAE,que es esta mamada jajajajajajaja https://t.co/2FDkV8ULn7,1474939945709,780580824504684544,1
643,ImperfectGee,Where is your money trump? 🤔 #Debates,1474939945711,780580824513216514,1
644,540zCIG,Routine audit my ass #Debates,1474939945722,780580824559284224,1
645,bvantyne17,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/zNJPa08tDM,1474939945675,780580824362131456,1
646,JamieSeward2,#savelester #debates #Debates2016,1474939945654,780580824274051073,0
647,SalmanTheSaudi,"""I'm under a routine audit"" #mylongestyeahboyever #PTMME #Debates",1474939945795,780580824865308679,1
648,Coachjess0812,"😄😂👎
#debates #lordhelpusall #wearescrewed https://t.co/N7jbX6s1Dx",1474939945739,780580824630583297,1
649,sodabrent,BITCH DON'T DISRESPECT OBAMA #debates https://t.co/MQQpUX6J1u,1474939945569,780580823917481984,1
650,MeghanUrschel,@BarackObama please don't leave. #debates #Debates2016,1474939945671,780580824345436160,1
651,McLaughlinSeanM,"#debates She looks like the cat that ate the canary. Trump's tax returns are coming, right?",1474939945722,780580824559284225,1
652,nellyisabel,Where are the transcripts? Where are the tax docs? #debates #Debate2016 #Neither2016 #DonaldTrump #HillaryClinton,1474939946680,780580828577280000,1
653,MercuryOneOC,"There is no ""middle class"". That's Marxist terminology, Hillary. We see through you.
#CUTTAXESNOW #debatenight #debates #Debates2016",1474939946577,780580828145483777,0
654,ronkelawal,He's completely lost it! #debates https://t.co/ciXKrCWgvq,1474939946592,780580828208308224,1
655,ImJustLil,Olha que presidente acessível #debates https://t.co/sAApOelfOy,1474939946484,780580827755347968,1
656,ShawnWThomas,"We the People must live within a Budget, So should the Govt! https://t.co/JDA83U0eHt",1474939946700,780580828661157888,1
657,Dooneese_Drumpf,#releasethetaxes #Debates,1474939946651,780580828455825409,1
658,prsmith2009,"This is incredible. I'm going to need a final count on ""Believe me"" assertions when this is over. #debatenight #debates #Debates2016",1474939946749,780580828866719744,0
659,amandaRuns26_2,Everyone wants to see Obama's birth certificate but why isn't anyone asking for Trump's tax returns? #debates #thingsthatmakeyougohmmm,1474939946748,780580828862566400,1
660,DebonairNerd,Just tuned in. What in the fuck is Trump talking about? #Debates,1474939946619,780580828321579009,1
661,AustinSimard,Your taxes won't be released. It's been many years. #debates,1474939946814,780580829139394560,1
662,dqjnty,🙄 #debatenight #debates,1474939946698,780580828652838912,0
663,graybarton,@TonyReali could you please moderate the #debates next time on @AroundtheHorn? #MuteButton,1474939946683,780580828590006272,1
664,chetstanton,#debates @realDonaldTrump  @HillaryClinton How long is the damn audit???,1474939946717,780580828732616705,1
665,owletches,"the man you're referring to is PRESIDENT Obama, Trump #debates",1474939946698,780580828652838913,2
666,UTHornsRawk,"#Debates2016 #Debates Presidential #debatenight 

even Hillary Clinton know that she has already lost this debate.… https://t.co/NifBs5vAeU",1474939946495,780580827801329664,0
667,kfleminem,AUDITS ARE NOT ROUTINEEEEEEEE!!!!!!! #debates #debatenight,1474939946718,780580828736729088,0
668,macslate083,#trumptup where are your taxes #Debates,1474939946775,780580828975726592,1
669,GeorgetheMighty,"Trump is Hectoring so bad we need an Achilles over here. Thanks everyone, that's my big Iliad joke for the night. #debates #Greekgeek",1474939946720,780580828745179137,1
670,eleanor_ma,Has trump been briefed on what a debate actually is? No Qs answered and just flailing. Pretty sure he's not sure ho… https://t.co/RiW08GvTFU,1474939946634,780580828384468992,1
671,snewburgh0529,"The Fed is ""doing political""?  Perish the thought that the president could control the Fed.  Our economy would tumble overnight.
 #Debates",1474939946791,780580829042966528,2
672,Brazil201,people are dead after the drinking game #Debates,1474939946790,780580829038870528,1
673,1982Krank,"#Debates  OOOhh first fear mongering of the night ""when he's on the golf course for the rest of the night you watch!!!",1474939946862,780580829340631040,1
674,lauriecrosswell,"Trump's audit is taking longer than the runtime of THE ENGLISH PATIENT.
#Debates2016 #debates",1474939946814,780580829139533824,1
675,LidiaMonroe,"Hillary Clinton's speeches in 3 words: ""Lie, lie, lie""

#debatenight #debates 
@benshapiro @Veteran4Trump",1474939947704,780580832872308738,1
676,ChrisCaldwellJr,That's not how audits work #debates #debates2016,1474939947688,780580832805318656,0
677,SnugglezMcDugle,Giant Douche vs Turd Sandwich #debatenight #debates,1474939947749,780580833060990977,1
678,AidaBehira,#Debates #Hillary there are plenty of scholarships for people with good grades.,1474939947654,780580832662654978,1
679,SmileyNthahood,DONALD TRUMP TALKS LOUD ABOUT NOTHING! #Debates,1474939947579,780580832348082176,2
680,MMSPR,@reneelynbrown  https://t.co/PfSouaSEFk,1474939947573,780580832322867200,1
681,aperry01,Bullcrap Donald release your taxes!! #Debates,1474939947694,780580832830431233,1
682,BKochheiser,I don't know if I have enough @MakersMark to get through this #debatenight #debates,1474939947759,780580833102921728,0
683,enygmatical,i don't know what i expected from this debate but this definitely was not it #debates,1474939947760,780580833107128320,1
684,JubalParris,@KellyannePolls how's he doing? #debates,1474939947610,780580832477982720,1
685,gwennled,Doesn't a bubble mean we are doing well but we are in the worst recession revival? WTF#debates,1474939947785,780580833212112896,2
686,dannytundra583,@GovGaryJohnson should be up there maybe he could handle trump hillary cant #debates,1474939947688,780580832805126145,1
687,AngieMoxey,Let's cancel the debates. It's not about facts. Its about ideology. Let's just vote #Debates,1474939947685,780580832792580096,1
688,postandcourier,".@realDonaldTrump on his tax returns: ""As soon as the audit's finished, it'll be released."" #debatenight #debates",1474939947743,780580833036042240,1
689,BrettDBurger,I do believe the IRS said that he can still release his tax returns even though he's going through an audit. #Debates,1474939948585,780580836567425024,1
690,ramonexing,"Lies, you can release your returns while audited #Debates",1474939948657,780580836869599232,1
691,eric_esquire,Sums up the debate's first 15 minutes...#Debates https://t.co/aBBbpaoGyL,1474939948586,780580836571648001,1
692,LtsTalkAboutLex,"Top-down doesn't work. This we know. Tell 'em, Hillz!!!! #debates #debatenight #Debates2016",1474939948645,780580836819206144,0
693,BrandonReyR,"Big. Fat. Ugly. Bubble.
AKA #LoserDonald's head.
#tytlive #debates",1474939948748,780580837251100673,2
694,Emmay_Anne,"Oh the tax return debate, but don't you know he has an audit. *sarcasm* #Debates",1474939948631,780580836760494080,1
695,blackNbossy,Him talk good. #DonaldChump #DebateNight https://t.co/ejpkXjwp8i,1474939948575,780580836525608961,0
696,tchop__StL,OMG. LMAO. Trump's website is now blank. #debates https://t.co/P9AMwWI40g,1474939948521,780580836299026432,1
697,DjFamebaby,Here we go who will win #debates,1474939948646,780580836823343104,1
698,PheenixDreamer,Show me them taxes #Debates,1474939948805,780580837490208769,1
699,TadLegler,@realDonaldTrump doesn't know what the Fed is supposed to do. Bad sign. #debates,1474939948655,780580836861054976,2
700,brashlibrarian,"""You've been fighting #ISIS your entire adult life"". ISIS was founded in 1999. #debatenight #debates #Debates2016 #factcheck",1474939948671,780580836928131075,1
701,Kylemartinsugar,Trumps inner child right now #debatenight #debates https://t.co/BTp6t4Etqr,1474939948678,780580836957523968,0
702,whitttpaige,Dude... 😂 https://t.co/cVBl2AvtMS,1474939948727,780580837163085828,0
703,TheErinLane,WORST ECONOMIC REVIVAL SINCE THE GREAT DEPRESSION?!? Which was only the greatest economic revival ever you idiot. #readabook #debates,1474939948607,780580836659892224,1
704,lopezsmith,This is #literallytrump. https://t.co/uav5c63d1D #ImWithHer #debates #lyingTrump,1474939948788,780580837418864644,1
705,Bubblegum_champ,"Just saying, I use the same pen as the moderator during class 😎😎😎 #Debates",1474939948868,780580837754494976,1
706,hannah_marie907,Same https://t.co/YJRpwogRGS,1474939948819,780580837548969985,1
707,NE__RD,This is seriously making me like Hillary for the first time in my life. #debates,1474939948935,780580838035509248,1
708,marvc88,"#debates #Debates2016 DTrump on his taxes, I'm still under a routine audit. Claims his income is at 694 million. Dayum!",1474939948810,780580837511270400,1
709,JJ_Newberry,HE JUST LOOKED TODAY! Trust him! #debates,1474939949683,780580841172766720,1
710,AbbySalling,"""I don't mind releasing"" 
...then release it? 
#debates",1474939949683,780580841172852736,1
711,BrookeBurge,@realDonaldTrump sounds like tht old business professor trying 2 answer a question that has no idea what the original question was #debates,1474939949412,780580840036184066,1
712,AlNoory1991,"Trump is blaming Clinton for every single thing has ever happened! He added, ""Why not?""

#Debates2016 #debates",1474939949634,780580840967372802,1
713,callmecrazy1205,That's..... actually a really good idea. Holy crap. #debatenight #debates #Debates2016 https://t.co/eB6Jhbci3X,1474939949547,780580840602497025,0
714,GnarlyTyler,Stop listening to one of them and listen to both of them. I've seen middle schoolers debate more maturely #debates,1474939949380,780580839902109697,1
