,geo,screen_name,text,timestamp,tweet_id,cluster_pred
382,,RoseSchuchat,"To Trump, racism is only a problem in inner cities. I guess it's not on college campuses, recruiter desks or everywhere always! #debates",1474945160553,780602697145782272,1
383,,Kozy00,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/huoRQfFkYR,1474945160634,780602697485524993,0
384,,Kizzkat12,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/HoFdS6Ayv6",1474945160706,780602697787379713,0
385,,d_davis60,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/IKIKOOo7Qh,1474945160519,780602697003270144,0
386,,odetovalerie,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3qkzs3rWCo,1474945160669,780602697632415744,0
387,,thstonebooks,And we have the #factcheck on who interrupted the mostest #debatenight #debates @realDonaldTrump @HillaryClinton https://t.co/0paXfprC0Q,1474945160649,780602697548300288,1
388,,KadeDenny,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/jRn0MMPQAn,1474945160508,780602696957132800,0
389,,b_whalezz,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bIky0noyBY,1474945160667,780602697624027136,0
390,,harrisonia,@StephenCaggiano @thestephdavid I'm actually angry at this waste of time that they could've spent better to help voters. Oh well. #debates,1474945160724,780602697863028736,1
391,,penultsquire,laughing so hard I'm crying... https://t.co/INbkRSWK7e,1474945160829,780602698303361024,1
392,,janetkoehler123,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/uOFY5sHuPE #IVoteTrump,1474945160839,780602698345439233,0
393,,MikeSanchezT,@AnaRent @chochos @GaelGarciaB https://t.co/RumV0uvi1g,1474945160866,780602698458542080,1
394,,Pete_Da_Pirate,"#GOP SUICIDE HOTLINE - PLEASE HOLD
GOP SUICIDE HOTLINE - PLEASE HOLD
GOP SUICIDE HOTLINE - PLEASE HOLD
GOP Should… https://t.co/XjxRSuOutH",1474945160674,780602697653170176,1
395,,KendraStew,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/z18Hjt2ETY,1474945160973,780602698907258880,0
396,,BrettGreen99,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/6jEYU4gOnm,1474945160942,780602698777423872,0
397,,_itsAb_,"Funny that I can say to a stranger ""the debate is ridiculous"" and we can bond over that without revealing which side we are on... 
#debates",1474945161695,780602701935616000,1
398,,phluaria,"@foxandfriends Will he really support her, or claim it was all rigged like he has before?

Tough to say since he li… https://t.co/zNMFPcCmSU",1474945161386,780602700639703040,1
399,,YozefRico,#MikePence = Irrelevance. #debates #debate #Debates2016 #debatenight,1474945161764,780602702224957440,1
400,,Cforde_litagent,#debates this Kayleigh woman will never think for herself. Just try to fit the facts to what she already believes. Why is she always on?,1474945161540,780602701285625857,1
401,,funksands,"Strategy for next two #debates:

Step 1: Throw a little jab at Trump's ego/business/success/wealth

Step 2: Stand back &amp; watch him implode",1474945161739,780602702120136704,1
402,,PoufyGB,"Uppercut

#USPresidentialDebate #debates  #debatenight  Hillary Clinton Donald Trump https://t.co/fGIv0pv8B9",1474945161317,780602700350316544,1
403,,miliaxy,Todays debate reminds me how  @MittRomney won over @BarackObama in the 1st Debate &amp; then @BarackObama fired back in the last 2! #debates,1474945161723,780602702053175296,1
404,,JordyNicole19,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0YL5UAmEQo,1474945161614,780602701595959298,0
405,,EbunSofela,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/X57wTKbqTc,1474945161656,780602701772095488,0
406,,YaBoy_Snow,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/lpYWhclNXG,1474945161765,780602702229282816,0
407,,cultofzordon,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/19bC3zprGT,1474945161711,780602702002728960,0
408,,EricMMrozek,That's a problem considering that the issue isn't ethnicity. The real problem is ideology and religious literalism.… https://t.co/Qp92bMcnDv,1474945161876,780602702694801408,1
409,,mortonaustin_62,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/Dk69e4EQUX",1474945161864,780602702644539393,0
410,,grlonkindlefire,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/GRo9raUuoZ,1474945161885,780602702732660736,0
411,,MPollans,I want @gwenifill to moderate the next debate #debates2016 #debates #thebestpersonforthejob,1474945161881,780602702715838464,1
412,,RandolElizabeth,"""No wait, how about 'My strongest asset is my winning temperament'?!?"" #debates  #debatenight  #ImWithHer https://t.co/mSB0d0JZvx",1474945161778,780602702283673600,1
413,,KellyMaryBob123,As the votes are coming in &amp; Trump won this (if you can call it a debate) against LYING HRC! https://t.co/9QRPI0lY9W,1474945161931,780602702925590530,1
414,,alysaalltimelow,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/dhg21dWDTV,1474945162034,780602703357550593,0
415,,JessicaHuseman,Even Trump's biggest supporters aren't singing his praises tonight. #debates https://t.co/qUDUIDWt9p,1474945162672,780602706033598465,1
416,,hnw0414,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/XAgHxskdOe,1474945162435,780602705039462400,0
417,,MarsInsider,#Debates Trump is in derp denial.,1474945162780,780602706486435840,1
418,,MLKawash,Who one the debate?#Debates #debatenight #Debates2016,1474945162639,780602705895096320,1
419,,blue_sky985,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rk2HKBkvUw,1474945162706,780602706176147456,0
420,,MightieMinx,"Lob more softball questions in this post-#Debates interview at @realDonaldTrump, please. Seriously...",1474945162811,780602706616385540,1
421,,Vebulience,"Hillary won, but common decency lost tonight. #debates #debatenight",1474945162889,780602706943614976,1
422,,Arkydiva,TMW you diss someone for being sexist and your husband is a serial sexual predator @HillaryClinton  #debates,1474945162784,780602706503176192,1
423,,Typadilla820,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/5a6KfAiOLb,1474945162809,780602706608136192,0
424,,GenYs4Trump,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/976eLIFJN0,1474945162906,780602707015073793,0
425,,imarihermina,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/mIlWSLLJS1",1474945163015,780602707472183296,0
426,,aaliyahchaffen,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3f2OOlukZ9,1474945162940,780602707157487617,0
427,,llihaCkcaJ,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/6MM28q5Pgb,1474945163103,780602707841343492,0
428,,Loveit47,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/2dEoL0tBhO,1474945163135,780602707975495681,0
429,,drinkYourOJ,And probably 10 minutes of substance (maybe). Bring a 3rd adult on the @debates stage: #LetGaryDebate https://t.co/bNq7lHwvnp,1474945163141,780602708000591872,1
430,,madj555,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7H8RjneZLA,1474945163666,780602710202601472,0
431,,catenelson_,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/LGTv7pE5K1,1474945163715,780602710408044545,0
432,,goldngater,Feels like I just watched 2movies spliced together. #Hillary's part made me proud. #Donald's was like watching glass melt. #debates #HillYes,1474945163591,780602709888135169,1
433,,Stormieeeeeeee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HUQLEuPdos,1474945163606,780602709950861313,0
434,,DakotaWhited,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/K5q8TSDvPo,1474945163553,780602709728645120,0
435,,DominiqueErin,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/pNybzbSNPs,1474945163749,780602710550872064,0
436,,bearnakedjoe,Hillary can unhinge @realDonaldTrump in 90 minutes in a debate. Imagine what Putin would do with him. #debates,1474945163852,780602710982787072,1
437,,Writer911,HRC did the worst racist remark between the two and many blacks are ignoring that. #NeverHillary #debatenight https://t.co/SpRoKhhOpf,1474945163829,780602710886195200,1
438,,MaxHale2,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/1WnKNjVdVJ,1474945163876,780602711083319296,0
439,,EstherMwiza,Right?!!! #debates #debatenight https://t.co/rDxhSgZWAw,1474945163922,780602711276347392,1
440,,SharonLEllis,@cspan #Debates im gonna turn u off. U r only airing democrats !!,1474945163919,780602711263809536,1
441,,Despairoholic,"Hillary got soilders killed.
I mean, trump just doesn't have much common sense.
 #Debates",1474945163975,780602711498715136,1
442,,helma599,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/xBJVe4YwOT",1474945163931,780602711314042884,0
443,,SecretAgentPaul,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/0fjRGkXK6B",1474945163984,780602711536381952,0
444,,hanleybadger,"""He was good at T-ball! I can't believe he struck out against Mo'ne Davis at the World Series!"" https://t.co/6pZGy5JksJ",1474945163893,780602711154778112,1
445,,BeckyMcDick,Fuck you! https://t.co/ikFyIaf4Fr,1474945163930,780602711309811716,1
446,,Krisellyn,#debates Trump said he didn't ridicule Hillary about Bill's infidelity because @ChelseaClinton was in the room.  What an ass.,1474945164665,780602714392629248,1
447,,Bt3Mark,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/j9C9Vunu3g,1474945164649,780602714325516288,0
448,,iamjhall,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/4KaIPWcPRd,1474945164464,780602713549574145,0
449,,pheonixth,#debates,1474945164658,780602714363465728,1
450,,delmoi,"@dongoehubaire @blammus His coke wore off.
https://t.co/RCs9iaEBCF",1474945164602,780602714128470016,1
451,,philogaytheist,Donald Trump dog whistled claim about Bill being a rapist on Bloomberg just now  #Debates,1474945164884,780602715311222784,1
452,,kelseyballerr,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/X87kbyREs2,1474945164836,780602715110043649,0
453,,gregorylh411,@VanJones68 @rolandsmartin Kayleigh as Trump RADICALIZED!!!!  She sounds desperate and troubled. Lol.  #Debates #Debates2016,1474945164831,780602715089010689,1
454,,Waggonstep,How in the hell could people think Hillary won that or even came close at all? She got slaughtered!  #debates,1474945164899,780602715374231552,1
455,,IvanVegaMX,Buenísimo... https://t.co/C47nnh7bhT,1474945164859,780602715206328320,1
456,,Zeenat23,#debates #presidentialdebates #2016 #debatenight  https://t.co/pBGyBJqb4a https://t.co/fV29ZvXqsc,1474945164787,780602714904461312,1
457,,SpontaniousRAWR,Can we just talk about how both candidates never actually answered the questions they were given... #debates,1474945165057,780602716036800512,1
458,,ladydashby,She must have been talking about another plan... https://t.co/45cLl9Jkh9,1474945164771,780602714837225473,1
459,,marilynhardig,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/OHek5cuEHp,1474945164977,780602715701383168,0
460,,oliviabad14,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/e1kgjzq0jx,1474945164974,780602715688804353,0
461,,connor1313_,Why does trump change his opinion 12 times a day? I'm with Hillary! #debatenight #debates #ImWithHer,1474945165159,780602716464746496,1
462,,Mildred__V,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/enTDBhJxgB,1474945165661,780602718570160128,0
463,,luciagirly,Trump is doing stand up now? His temperament is his best feature 😂😂😂 #debates,1474945165669,780602718603870209,1
464,,jcpenni99,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HXa5xHo4TL,1474945165500,780602717895024640,0
465,,DoubleC_34,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/Sdn8xzgJNE",1474945165682,780602718658236420,0
466,,89_RED_RAIDER,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/XTCIQvG1xN,1474945165669,780602718603714560,0
467,,wt2work4ever,#debates who cares what Meagan has to say. She loves it  her name was mentioned. It's all about her right,1474945165750,780602718943444992,1
468,,haleygracejohn,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/UL41ZAZM25,1474945165713,780602718788292608,0
469,,zechbakerkman,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HikahUuvW3,1474945165679,780602718645661696,0
470,,CleliaSarai,@techme0ut Yay! I need something good to watch after the #debates  😊,1474945165783,780602719081893888,1
471,,shaniap20,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/3c477VVWaU,1474945165666,780602718591258624,0
472,,LyvTheClarkieWy,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qVBVKyj035,1474945165707,780602718763229184,0
473,,anthonyandleroy,"""Bill Clinton"" #debates #LeroyAgainstTrump Campaign Hilary President Donald Trump #RiseUp #Retweet #Share Contribut… https://t.co/9mjpwOfQcX",1474945165312,780602717106532353,1
474,,TheCoffeeQueen2,"#AmericaFirst #TrumpPence16 #TrumpTrain 
#NeverHillary #CrookedHillary #ClintonCorruption https://t.co/ppXbwTW22L",1474945165743,780602718914240512,1
475,,YorkieMom4Trump,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EvXiKHVRZQ,1474945165734,780602718876536832,0
476,,DavidAFerree,"Well, when you have a Clinton shill as a ""moderator"".... https://t.co/kZVAnXC8K8",1474945165903,780602719585263619,1
477,,JTDabbagian,"We wouldn't hear what they said though. We'd only hear the crowd chanting ""JERRY!"" #debatenight #debates https://t.co/ECM8oE3tij",1474945165863,780602719417491456,1
478,,Karenmckinzie3,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7TOSOQQNoO,1474945166030,780602720117927936,0
479,,Wayne_Ables,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/KkG5zkRW9H,1474945166027,780602720105340929,0
480,,Benjamin_Solis,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/cusSS1obI5,1474945166662,780602722768850944,0
481,,brownmikelee,#debates make America cyber again #thecyber,1474945166659,780602722756104192,1
482,,UnsolvedRHYME,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/t9FVal2XXe",1474945166737,780602723083300864,0
483,,brandon24039,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7X50icf4gQ,1474945166693,780602722898903040,0
484,,JayEdwardsWrnj,"Who do you think won the 1st debate?
#Debates #Debates2016",1474945166803,780602723360124928,1
485,,MAGSinCO,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/H0x06MVUlK,1474945166847,780602723544604672,0
486,,abcronkhite,Wait! #vpdebate in just over a week? Need more recovery time #oyvey #Debates2016 #debates #democalypse,1474945166867,780602723628621825,1
487,,thereaderbee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/iWdPjPHawU,1474945166678,780602722835890181,0
488,,kcollle,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/pgaGsG5WMu IVOTECLINTON ✊🏼,1474945166802,780602723355992064,0
489,,DLRucker,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/x4vAeMps7L,1474945166673,780602722814947328,0
490,,emilialuxa,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/RDBJAH85E7",1474945166815,780602723410464768,0
491,,Trump_TrainMAGA,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Pa8DoQYKqq,1474945166863,780602723611906048,0
492,,elder_travis,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/C0xrvrT4Sf,1474945167011,780602724232499201,0
493,,terilovesjim,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/p9Od1V08R3,1474945166824,780602723448348673,0
494,,mlapoint,@therealdonald_ goes down in flames #debates #Debates2016 @cspan @HillaryClinton,1474945167096,780602724589056000,1
495,,HI_IM_ANA,Yes! https://t.co/NjYy8QPgI3,1474945167161,780602724861616129,1
496,,Risyam12,#debates,1474945167087,780602724551241729,1
497,,KevlarMenace,"Sorry I'm late with this, but Snapchats face swap filter was fantastic during the #debates",1474945167585,780602726640214016,1
498,,FacuAraneda19,"#debates Si votan a Clinton les va a pasar lo mismo que pasó acá en Argentina,Casi todos votaron a Macri por lo que Prometió y....?!!",1474945167536,780602726434693120,1
499,,UNTgregory,@Chrystaleyes57 You pay more than Donald Trump in Taxes.  Congrats! #debates,1474945167673,780602727009136641,1
500,,ganeshan_iyer,So #hillaryclinton won the #debatenight #debates #Debates2016 #USPresidentialDebate &amp; #Trump ws a let down? USA on course for meaningfulness,1474945167714,780602727181287433,1
501,,mizzunky,"#nevertrump
#debatenight #debates

She was perfectly composed! She smiled a lot!

He was rabid,foaming at the mouth,scowling,ranting

Scary!",1474945167704,780602727139270656,1
502,,ElsaEnriquezL,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/tAdlgYhjNu,1474945167623,780602726799540226,0
503,,Shiekhers,Thank God we still have baseball to save this country #Debates https://t.co/rAKW89vxF5,1474945167736,780602727273345024,1
504,,RafiDAngelo,"Before the Debate: Invested! Ready to be good Americans! 

After the Debate: Literally alcoholics.… https://t.co/opQpagQTJi",1474945167566,780602726560501761,1
505,,jllanclos,"Honestly, we're all geeked out over this, but nobody stayed past 15 minutes unless they're geeked out over this. #debates",1474945168014,780602728439349248,1
506,,corneli76250521,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/JMxbVepr6V",1474945167908,780602727994945536,0
507,,nograce14,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/yTxx0ICVMa,1474945167852,780602727759958016,0
508,,KylietheWylie,I'm all for gender equality but the anti-male feminist rants on twitter are only making the issue worse by promoting further hate. #Debates,1474945167915,780602728024313860,1
509,,NothingSethual,"""Believe me"" https://t.co/BUiqVMaBIP #debatenight #debates",1474945167615,780602726765953024,1
510,,MaxDfs123,"@DiamondandSilk 

I Sho hope Massah gib me dat biscuit he promise!!

#Debates #Debates2016 #nevertrump 
#nevertrump… https://t.co/CdiP0Yk42Z",1474945167908,780602727994839040,1
511,,RVMCHULZE,lmao https://t.co/6nfhd919jz,1474945167989,780602728334491648,1
512,,cjnort,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/WYhAOaHA2f,1474945168025,780602728485621760,0
513,,sandiegogal74,Between this #heatwave and watching the #debates I think it's time to take a VERY long shower https://t.co/Dud8bZyoDV,1474945168581,780602730817609728,1
514,,zachias_,Trump doesn't even win a participation award. #debates #debatenight https://t.co/W6FKp33SYD,1474945168613,780602730951938048,1
515,,kbiggz55,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/yINiS9YgJH,1474945168771,780602731614482432,0
516,,Trump_Victory,The final few weeks of this election are going to be insane. #debatenight #debates,1474945168675,780602731212005377,1
517,,biodrama,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Q66HqffxU0,1474945168747,780602731514003456,0
518,,CarolinaMaee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7Y4syUpyGc,1474945168800,780602731736264704,0
519,,sirSLAYSalot,"Um, dirt and…grass https://t.co/Z4Mti0eJMv",1474945168858,780602731979386884,1
520,,flossi56,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rx0AUslvZj,1474945168882,780602732080140288,0
521,,KelliReavis,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/u971SPGeoj,1474945168923,780602732251983873,0
522,,thehotpinkprism,How can I punch Trump in the head right now? Is there an app for that? #omg #imdying #debates #debatenight #Debates2016,1474945169675,780602735406100480,1
523,,patrioticvoices,@realDonaldTrump for sure. #Lester's biased moderating sealed the deal on that one. #debatenight #debates… https://t.co/993kCK4QP6,1474945169594,780602735066509312,1
524,,euphxriclwt,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/EXqTgTlqtZ,1474945169621,780602735179608064,0
525,,graywilliamss,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/nZkvmhiTC7,1474945169726,780602735620034560,0
526,,iluv3puggies,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/xhOJwpOxsS,1474945169793,780602735901102080,0
527,,kellyfirehorse,I was gonna be myself &amp; say something disgusting about Hillary &amp; her family but Kellyannes voice is rattling around… https://t.co/I4twCrS8b4,1474945169602,780602735100125184,1
528,,bruiz28,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/K1OF9qQwHO,1474945169834,780602736073068544,0
529,,lauriecrosswell,"I'm so proud of my bumper sticker!
#Debates2016 #debates #debatenight #ImWithHer https://t.co/FWn1rzCERr",1474945169567,780602734953304064,1
530,,jbwendell25,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/HfpSms5R9u,1474945169700,780602735511109632,0
531,,InsideoutLizard,"The 400 lb hacker Trump was referring to
#debates https://t.co/bY92f8XWqX",1474945169731,780602735641042949,1
532,,_majellaa,"Lmao, do Mike Pence and Donald share the same pea size part of a brain?  #debates",1474945169994,780602736744157184,1
533,,onlyPDUBB,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/jQlxm0TFoF,1474945169894,780602736324653056,0
534,,NoHoesHunter,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/c6MvR1zVzW,1474945170410,780602738488909824,0
535,,MiliiPilii,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/w4MJAuO1ef,1474945170619,780602739365519360,0
536,,Cal_Lewis98,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/B26IbgPBTU,1474945170631,780602739415977985,0
537,,EricaPartridge,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/8ZcuWrfcWF,1474945170673,780602739592138752,0
538,,kristen_barg,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/7eAGKqWDEy,1474945170740,780602739873058816,0
539,,KyleWri3135706,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Jkx8OSlTqK,1474945170687,780602739650879488,0
540,,spaceisballer,"When someone is Trump's age and says the shit he says the family tries to put him in a home.  No, let him run for president. #debates",1474945170756,780602739940286464,1
541,,Leo_Terfa,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/71wqNOKYoB",1474945170704,780602739722166273,0
542,,KatyLeWalk,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bxmSGQYO4Y,1474945170747,780602739902574592,0
543,,rpreston,I wonder if Trump knows that McArthur is dead. #debates @realDonaldTrump,1474945170776,780602740024172544,1
544,,MattStafford777,You didn't discriminate in Miami. You don't get a medal for doin' what you're supposed to do #debates,1474945170854,780602740351401985,1
545,,ConnieBowes,#debatenight #debates https://t.co/4FNQnP7ZxE,1474945170814,780602740183445504,1
546,,kels_har,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/qQZ6rIDMCP,1474945170861,780602740380696576,0
547,,TrashCanRoxanne,https://t.co/ZUkJNl1IDf via @giphy #Debates,1474945170857,780602740363886593,1
548,,c_horn19,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/QYQwxXLWpJ,1474945171570,780602743354515456,0
549,,Lunkernator,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/lcjixuM5Io,1474945171717,780602743970930688,0
550,,AkabaReiji1,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/bgIha2vwVu",1474945171652,780602743698227200,0
551,,GreenSueb,@Advil  Can we send DT to Mars? Please? #debates,1474945171752,780602744117694464,1
552,,Kayla__Chapman,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/6mjLj0jTqE",1474945171498,780602743052468224,0
553,,asneverland,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/PDVYCpvPK7,1474945171704,780602743916523520,0
554,,moffittkaylee,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rqo0EhHI2j,1474945171655,780602743710896128,0
555,,jessybessy1980,Who is this delusional blonde on the @CNN panel? All Trump supporters are as delusional as him #debatenight #debates,1474945171793,780602744289697792,1
556,,brooklyncowboy1,. @IngrahamAngle was spot on: Lester went after #Trump but barely touched #HillaryClinton #debates @FoxNews,1474945171828,780602744436502528,1
557,,haileypage21,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/rfdM72sBok,1474945171748,780602744101044224,0
558,,heyprats,He should hire a life coach! #debatenight  #debates,1474945171800,780602744319062016,1
559,,JBaumunkIV,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/AftPb5q73l,1474945171831,780602744449163264,0
560,,VSmiley1944,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/nENTvmSHBldonald trump,1474945171820,780602744403025920,0
561,,Littlelotte01,"@DrJillStein, Hill plagiarized your closing statement!!! #Debates2016 #PresidentialDebates #debates",1474945171985,780602745094934528,1
562,,Brandonbardal,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/4DznlUgYRB,1474945171970,780602745032052736,0
563,,JOHNEHUME,MSM Bias. https://t.co/qcWvQiaEqJ,1474945172743,780602748274216960,1
564,,uk_fan08,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/Suk6P69e12",1474945172731,780602748224073729,0
565,,PWnorthwest,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Z7sZ8EIUAp,1474945172661,780602747930419200,0
566,,dalton_baker18,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC
https://t.co/kY1FfNU5vH",1474945172782,780602748437790720,0
567,,Duckerss,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hh6JIplzaE,1474945172857,780602748752437248,0
568,,realFinalRender,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/lRS56nqzst,1474945172685,780602748030943232,0
569,,krystal_bosmans,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/0vXlxd8PjL,1474945172825,780602748618231808,0
570,,KWallerBass,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/nN96k5nwIv,1474945172775,780602748408631296,0
571,,chloeagostineli,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Yz4Xnt4mTg,1474945172858,780602748756717569,0
