,geo,screen_name,text,timestamp,tweet_id,cluster_pred
457,,CBSACNY_SBC,#debates #Election2016 https://t.co/sGBgzvipS1,1474939998441,780581045678837761,1
458,,mrobbinsnyc,#debates #Election2016 https://t.co/ztHzgbvx9Q,1474939998452,780581045724934145,1
459,,The_Cantrell,Robert Reich https://t.co/1vT7BgifRr,1474939998575,780581046240903168,1
460,,sarah_ithink,tax audits....hm. rELEASE YOUR SHIT #debates,1474939998615,780581046408577024,0
461,,nickilouwho,"This is just ridiculous. Let's talk about policy, not how much you make a year (&amp; how you wouldn't have believed it 15yrs ago). #debates",1474939998637,780581046500855808,1
462,,TheGiovanniReal,No respect for @LesterHoltNBC at all during this debate they're running over him 😭😭😭 #debates #DebateNight #PresidentialDebate,1474939998523,780581046022709248,1
463,,TheOrionHunter,"""Talk about the people and their burden"" ""I HAVE MADE MILLIONS, LET ME TELL YOU""  #Debates",1474939998782,780581047108907012,0
464,,bluelyon,No Can Do. #debates https://t.co/xhG8TjJnvp,1474939998727,780581046878298113,1
465,,__iii65,😎򓠮 #debates,1474939998711,780581046811238400,1
466,,UpsilonMale,"""I'm under an audit and I will reveal my tax record very soon. It's in my other trousers, I forgot them tonight."" #debates",1474939998732,780581046899400704,0
467,,CarolynDElias,NO. You can release your taxes. That is a LIE!!! #debates,1474939998749,780581046970494976,0
468,,pedroloo,These #Debates are ridiculous. I'm embarrassed at how they're acting. SO UNPROFESSIONAL! #OccupyTheDebates #JillNOTHill,1474939998716,780581046832205828,1
469,,ByronFever,It's official: @MattOswaltVA is the premiere voice of the #debates https://t.co/oQL37JsD8R,1474939999578,780581050447638528,1
470,,mattDeDiana,"Trump might have some decent arguments except for the exaggeration, lies and lack of specifics. #Debates",1474939999605,780581050560815104,1
471,,bikerbatdan,#Debates2016 #Debates #ILikeBubbles 🙎🏻😉 https://t.co/UjOJbqt3qI,1474939999290,780581049239691264,1
472,,elisekay,Did he just brag about his income #debates for fucks sake. Yeah get the middle and lower class votes like that.,1474939999645,780581050728738817,1
473,,garrickd,Well done Lester! Keep it up.  #debates,1474939999468,780581049986347009,0
474,,heyfromtrevor,"why do the same conservatives that say ""anyone can get a job and have money if they work hard enough"" say that there are no jobs? #debates",1474939999699,780581050955235328,0
475,,Tzynya,Trump tells you his net worth with the same hubris he spoke of his large hands. #DebateNight #Debates #patriarchy,1474939999683,780581050888036352,1
476,,GFTVtalk,Why is he still talking about trade deals?!!! #debatenight #debates,1474939999801,780581051382976512,1
477,,DepoRob,"""When he goes off to the golf course, to play golf"" Is that what you do at a golf course? Fuck! I've been doing it wrong for years. #debates",1474939999770,780581051253002240,1
478,,chkerstein,"Oh well... As long as a crisis doesn't happen to you, it's business #IAmWithHer https://t.co/jvPZeNs0DK",1474939999685,780581050896490496,1
479,,Socialevisible,Trump is correct about the systemic capital bubble in place due to the @federalreserve low interest rates . #debates,1474939999758,780581051202666496,1
480,,abbyandleo,He will try....she will continue to take money from saudi for her self serving ass #Debates,1474939999829,780581051500376064,0
481,,yoyoel,.@pastrami has the right idea about how to handle the #debates https://t.co/VluA4EpoGq,1474939998394,780581045481582592,1
482,,janersm,Political hack = @realDonaldTrump #debates,1474939999717,780581051030654977,1
483,,TonyTripoli,This pole woman is getting TMJ from gritting her teeth when this dick speaks. #debates,1474939999612,780581050590240768,1
484,,Elz_Beth13,"He would know because he knows how to rip off people .... ""Bigly"" #Debates",1474939999756,780581051194306560,1
485,,_keliaa,Hillary just smiling 😂😂 #Debates,1474939999834,780581051521437696,1
486,,Elle_Drews,"Oh Trump, shut up. #debates",1474940000639,780581054897721344,1
487,,Airo1996,Acurate. https://t.co/0HfhJCrFVp,1474940000609,780581054772051969,1
488,,kathygroob,He cannot face the LOL that will occur when he releases his taxes. #debates,1474940000709,780581055191396352,1
489,,jfenzlein,Give it up trump. #Debates,1474940000699,780581055149604864,1
490,,jessmazina,"Watching Twitter's #debates live stream to see what the candidates have to say. I want live tweets on my own terms, not on the video. :/",1474940000768,780581055438794752,1
491,,spiritscall,Hilarious https://t.co/MKC4HTGav3,1474940000602,780581054742532096,1
492,,AveryBrown187,@realDonaldTrump PLEASE NERF TAHM KENCH THANKS #debates,1474940000637,780581054889402369,1
493,,burriseng,690 meelion dollars? That's what he made last year? #debatenight #debates #FORTHEPEOPLE,1474940000685,780581055090819073,1
494,,FosterErin,Tax return! Time to drink! #debates,1474940000532,780581054448934912,0
495,,rogerwolff1960,Nobody's seems to care that the dems have increased the debt 11 trillion and you're worried about maybe 5 trillion?   Take a chance #debates,1474940000690,780581055111761920,1
496,,taylorafflitto,Trump got mad money why doesn't he fix his hair? #debates,1474940000754,780581055380201474,1
497,,Harlem2nyc,"You won't see Trump's tax return, he's been saying I'll release them since Republican debates. #debates",1474940000713,780581055208230912,0
498,,incrediblycat,Trump lost his composure in &lt;30 mins. Wasn't he practicing for this? He just needed to not be so outrageous. #BIGLY #debates,1474940000722,780581055245856770,1
499,,Mo312Mo,@HSSocialMedia #Training: #Debates. https://t.co/FWNVaJOWqC Trump really did say he didn't believe in global warming. Just saying.,1474940000825,780581055677935616,1
500,,bellajanelord,Tax returns: check #Debates,1474940001683,780581059276660736,0
501,,ProgramAdrift,Take a bow. You just won the night Steve. https://t.co/YOMsKt4tHo,1474940001319,780581057749983236,1
502,,tootal2,Hope she has a seizure tonight #debates,1474940001642,780581059104825344,1
503,,suzzetteCam,"Switching topics, avoiding answering REAL questions #Debates",1474940001718,780581059423502336,1
504,,winksixsixsix,#Debates$800 Billion is $800 Billion more than he has.,1474940001718,780581059423563776,1
505,,blakkksheep,Fact Check: #debates https://t.co/SqNrBYb7t2,1474940001606,780581058953609216,1
506,,RyersonNeal,#debatenight @HillaryClinton #Debates2016 #debates  YEAH DONALD...LETS SEE THOSE TAX RETURNS.,1474940001732,780581059482251264,0
507,,Mike_McManaman,"How many #Americans are loaded, drunk, or high watching this thing? #debatenight #debates #",1474940001744,780581059532431360,1
508,,mellyababe,??????? #Debates,1474940001720,780581059431833600,1
509,,andrewrjuhl,"Trump: I'll release my tax return when OBAMA releases his BIRTH CERTIFIC--oh, wait, shit. Dammit, Trump. Dammit, dammit, dammit...
 #debates",1474940001784,780581059700195328,0
510,,AndrewRanger1,Looks like some damage control.. #debatenight #debates https://t.co/tNE3bcOhPm,1474940001617,780581058999947264,1
511,,NiKkILoVE2020,No when we have a country where y'all rich asses have all the money and families is on the street. Our vets are not taken care off #Debates,1474940001746,780581059540975616,0
512,,MollyCoddle15,Worst revival bubble? What? Wordsoup #debates #Debate2016,1474940001911,780581060233035776,0
513,,ElleBelleK,So because you're rich automatically means you're qualified to be president? I don't think so. #Debates,1474940002685,780581063479275520,1
514,,stoptroyesivan,She's not as much of trash as trump https://t.co/F0EcgiapTQ,1474940002576,780581063022243840,1
515,,mrsmocibob,.@realDonaldTrump  reducing tax? what about addressing the tax havens protecting the billions $s from fraud practicing 'mericans?#debates,1474940002500,780581062703325184,0
516,,vexii,follow me #Debates,1474940002656,780581063357763584,1
517,,TheLizLane,"In other news, @HillaryClinton looks beautiful in red. #debates #debatenight",1474940002688,780581063492046848,1
518,,enforcernick,Hillary showing signs of extreme fatigue.  #debates,1474940002688,780581063491981312,1
519,,dipesh_khanal,@POTUS #BarakObama goin' golf court after leaving office !! #DonaldTrump #debatenight #debates,1474940002764,780581063810617344,1
520,,anwill93,Obama's not playing golf. Trust. #debatenight #debates #Debates2016 https://t.co/3Dmf9LCuRS,1474940002527,780581062816755712,1
521,,brainrev,@stefcutter I'm playing the drinking game where he interrupts @HillaryClinton. I'm already fucked up!#Debates #HofDebate2016 #DebateNight,1474940002693,780581063512907776,1
522,,ThePoshKid,"I can feel Hillary mentally repeating, ""I am made of infinite patience"" over and over again. You got this, girl. #debates",1474940002739,780581063705985024,1
523,,MrSciFly,Cthulhu 2016 #AllLivesAreEdible #debates,1474940003580,780581067233255424,0
524,,radioworldsv,"15 minutes in, @realDonaldTrump has 79% of the @facebook discussion. #Debates #DebateNight https://t.co/F4F6VPwfd8",1474940003367,780581066339815424,1
525,,diego_ao6,"En cualquier momento #Trump saca una silla y noquear a #Clinton, luego descalifican a Trum y gana Clinton inconciente en el suelo #debates",1474940003708,780581067770171392,1
526,,elsajustelsa,You can release your taxes. Stop lying.  #Debates,1474940003705,780581067757608960,0
527,,dironablu2u,#ImWithHer #NeverOligarchy #debatenight #debates #Debates2016 #PanamaPapers https://t.co/fgHsWNR6lt,1474940003676,780581067635818497,1
528,,MattiaMonster,Also tho why are we pretending that a country should be run like a company in a capitalist hellscape like... ok #Debates,1474940003736,780581067887562758,1
529,,betolink,Trump talks about the companies that leave the U.S. destroying middle class jobs... like his clothing line? #debates,1474940003813,780581068210483200,1
530,,delayfx,"the best websites, believe me. https://t.co/35AMVF3hWx",1474940003666,780581067594104833,1
531,,MaryEllaRegal,Trump's campaign strategies.             1. Blame Obama 2. Blame Hilary.       3. Blame Mexico #debates,1474940003625,780581067422044160,1
532,,cwb_in_tn_81,"&gt; Trump just blowed the Biased moderator the fuck out over his tax returns question 
#Debates
#Debates2016 https://t.co/JSJDz6zzdT",1474940003606,780581067342262273,0
533,,taracas,"694 million in income, zero charitable donations = SHAMEFUL! #Debates",1474940003865,780581068428546048,1
534,,BandDarling,OH MY GOD YOU CAN RELEASE YOUR TAX SHIT WHILE BEING AUDITED. #debates,1474940003486,780581066839093248,0
535,,Leland_Seattle,He just complained #Debates,1474940004665,780581071784030209,1
536,,americanrules76,Welcome to the Global Elites Y'all it's all about their NWO #debatenight #debates #Debates2016 Both turned their ba… https://t.co/0GzG41MFDT,1474940004490,780581071049994240,1
537,,realSamJenkins,Watching #debatenight #debates #Debates2016,1474940004604,780581071528296452,1
538,,andrewwhiteau,“people like *staffer zaps trump with remote cattle prod to prevent crooked hillary reference* secretary clinton #debates #TrumpSniffle,1474940004682,780581071855300608,1
539,,deborah_kallick,"#debates
Donald making faces reminds me of every sexist jerk I've ever met.",1474940004762,780581072190840832,1
540,,JBrofromNSco,"Is anyone doing an ""excuse me""/""beauuuutiful"" count? #debatenight #Debates",1474940004709,780581071968763904,1
541,,korybowlin,"Ah, I hate having to file my ""financial statement of sorts."" #debates #areyoukiddingme",1474940004794,780581072325050369,1
542,,kbornes96,They've said time and time again that he can still release tax returns while being audited. He's a coward #Debates,1474940004645,780581071700254725,0
543,,KoDon4,YES LESTER! #debates #nomoreauditlies,1474940004717,780581072002244608,1
544,,AMac727,Has @realDonaldTrump used a quantifiable fact yet? #debates,1474940004549,780581071297536000,1
545,,sacmalla,USA is China's piggy bank. I like this by Trump #Debates,1474940004686,780581071872266240,1
546,,IslandGalObama,Why the hell is Donald telling his blue collar supporters how many millions he supposedly made? #debatenight #Debates2016 #debates,1474940004730,780581072056770561,1
547,,freestylebit,#debates Every country in the world is ripping us off...damn I don't think we have good scammers in the #USA anymore...,1474940004749,780581072136499200,1
548,,amxndasantino,"Donald Trump when asked about his tax returns: 
""I am under a routine audit"" 
Also Donald Trump:
*grabs breadsticks and leaves* 
#debates",1474940004701,780581071935135746,0
549,,r_crawford70,Blink Blink Blink#debates,1474940004757,780581072169947136,1
550,,CaliseHawkins,"Stop smiling Hillary, YOU'RE BLOWING IT #debates",1474940004845,780581072539045888,1
551,,BrianaRinaldo,"Yeah, Palau definitely ripping us off real bad, Trump. #debates",1474940004765,780581072203579393,1
552,,arandomdog,Gosh he is so orange and a liar too...#debates,1474940004831,780581072480329730,1
553,,Nomedialies,30 years of nothing. We need change. #debates https://t.co/hPuIciVzN8,1474940004734,780581072073592832,1
554,,NetDep911,Fear? You want fear - true cold skin crawling fear is the thought of #CrookedHillary being #POTUS.......... #debates https://t.co/asp5duz16F,1474940004774,780581072241168384,1
555,,heytherekate11,I AM A WIZARD OH WAIT I WATCH THE NEWS  #Debates,1474940004854,780581072576712704,1
556,,glasscity08,gosh only 60 minutes to go ... please proceed @realDonaldTrump ... #RoseGarden  #debates,1474940004905,780581072790654976,1
557,,GregMav1,"I want to go to sleep to a soundtrack of Trump saying ""billion"" over and over #billyeeun #debates #debatenight",1474940004465,780581070945316864,1
558,,AlexisJavierP,"#debates
Tema 1 prosperidad:
-Clinton: populista, proteccionista, estatista
-Trump: habla de bajar impuestos y atraer inversión",1474940004808,780581072383930368,1
559,,respectyourcoin,He only pushes fear and says the thing over &amp; over.  #Debates,1474940004949,780581072975388673,1
560,,_shinobipam,wow https://t.co/rQ63FSd4gn,1474940004784,780581072283308032,1
561,,LindseyKelk,"Auditing has no impact on whether or not you're able to disclose your taxes, Donald, so that's a complete lie #debates",1474940005678,780581076032827392,0
562,,Pant_Eater,How does he manage to still brag about how much money he has #Debates,1474940005637,780581075860885504,0
563,,jonnythompson_,I weep for America. #debates,1474940005576,780581075605151744,1
564,,MattSoleyn,"""I get audited almost every year,"" says @realDonaldTrump. #PresidentialDebate #DebateNight #Debates #Debates2016 #Trump",1474940005382,780581074791460868,1
565,,FormerEden,"@BetteMidler Many people are saying it. I'm not, but many are. #debates",1474940005522,780581075378642948,1
566,,relationalAteam,"""That's the kind of thinking our country needs bc we have a trade deficit of almost 800 Billion $ a year."" #DonaldTrump #debates",1474940005683,780581076053794816,1
567,,johnvervemckenz,I don't care how rich you are. You are an ass! #DonaldTrump #debates,1474940005467,780581075147952129,0
568,,Ford_ish,No woman who ever went to grad school/worked/went to high school has escaped this particular unpleasantness. https://t.co/BGYgX4JlMP,1474940005477,780581075189899266,1
569,,hellogiantme,What the fuck is Trump talking about? He's all over the place. #Debates2016 #DEBATES #debateNight,1474940005645,780581075894480896,1
570,,WHIORadio,"Major @nanwhaley is tweeting during tonight's debate, WHIO listeners.  Listen to the debate here :… https://t.co/JpxLr7JTPt",1474940005529,780581075408003072,1
571,,hatfieldhiphop,@GovGaryJohnson Take that Trump! Brass Knuckle Sandwich! #debates #Debates2016 #brassknucklesandwich #garyjohnson https://t.co/TEhvDbAovQ,1474940005544,780581075470979073,1
572,,LetsVoteDem,That's what we think here in #Maryland! #debatenight https://t.co/v8I1q4B1s9,1474940005592,780581075672305664,1
573,,Joseph_La_Rue,"""Political hacks are negotiating our trade deals."" --#DonaldTrump #debatenight #debates",1474940005718,780581076200660993,1
574,,PingPongPlayaa,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/Jr4f6ZwD1o she won before it began,1474940005107,780581073638096896,1
575,,nwjerseyliz,"Donnie, you don't interrupt the moderator. Tsk. Tsk. #Debates",1474940005663,780581075969908736,0
576,,reaganisahero,FoxNews: https://t.co/YmyMUSr4jj,1474940005484,780581075219279872,1
577,,toxicmalvm,The United States is in trouble I can't believe these are our presidential canidates i #debates https://t.co/v7QPGIRm5M,1474940005477,780581075189796865,1
578,,loathyourself,i hope the emails are brought up #debates,1474940005670,780581075999424512,1
579,,danita0053,"Routine audit, blah, blah, blah. Is he not going to fact check this statement??? #debates",1474940005615,780581075768586240,1
580,,ohheyhayden,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/1t2upNBydE,1474940005587,780581075651325952,1
581,,milrider,Donald is still finger pointing and still avoiding the actual issues.  #debates,1474940005514,780581075344949249,1
582,,TheOneTrueShire,Stop dodging this bullshit trump #debates,1474940005838,780581076703903744,1
583,,BlitzMambah,Hillary better pull out a mom joke soon #debatenight #debates,1474940005918,780581077039525889,1
584,,aliwalllace,Honestly Americas fucked either way so #debates,1474940005803,780581076557107201,1
585,,heytodda,NIXON was under an audit when he released his tax returns. #debates,1474940005872,780581076846510080,0
586,,Zytabyte,"I love how Trump just can't help but say the same things over and over again, and bragging how much money he has. It's hysterical #Debates",1474940006685,780581080256565248,1
587,,mtnmamaste,Who's working his strings tonight? #debatenight #debates #Debates2016 https://t.co/QQ1lrvLEbd,1474940006373,780581078947860482,1
588,,bgwalton7,@LesterHoltNBC We got your back!! It's your first time for #debatenight -just pace yourself-you will be fine!! #debates,1474940006665,780581080172756992,1
589,,kerchmcc,#debates HILLARY INTERRUPT THE F-;(($ker!!!,1474940006675,780581080214675456,1
590,,benmathmedia,I think @HillaryClinton should study the 2008 collapse a little more #debatenight #debates,1474940006700,780581080319524864,1
591,,janelynne,#debates Trump sounds like a fool,1474940006645,780581080088936453,1
592,,cas_ramos,#debatenight #debates https://t.co/uGS8D9BqgC,1474940006598,780581079891767296,1
593,,ostilaxmi,I actually think US economic is in much better position now then when Bush left! #Debates,1474940006724,780581080420188160,1
594,,jconnellyBND,Holt now asking about Trump's tax returns. Trump brings up that he's under audit. FTR he's allowed to release returns despite audit #debates,1474940006738,780581080478814209,0
595,,gingeyandtonic,"hey, Trump, more interested in your balance sheet than your income. #Debates",1474940006749,780581080524951553,1
596,,edflynn,As motley as Trump is becoming verbally just wait until you read the transcripts of his verbal diarrhoea. #debates #Debates2016,1474940006768,780581080604798976,1
597,,MetalHeadAden,@NectarPaola no not really i think it describes you #Debates,1474940006614,780581079958818816,1
598,,lauurajh,isn't that all he's capable of https://t.co/p7Ce19IL8G,1474940006769,780581080608845824,1
599,,brandon_parenti,"trump has the sentence structure and public speaking of a first grader, possibly even worse #Debates",1474940006830,780581080864661505,1
600,,CoolCalmCam,"""EVERY COUNTRY IS RIPPING US OFF, LITERALLY EVERY OTHER COUNTRY, ALL OF THEM, EVEN THE ONES WE HAVEN'T HEARD OF, THE SHITTY ONES"" #debates",1474940006751,780581080533504000,1
601,,ashleybolkcom,My bf is currently in a 2-hour conference call talking about tracking Australian legal market. Never been more jealous of his job #debates,1474940006842,780581080915070980,1
602,,rickcamsnyder,She should just stand there and let him talk. She wins. #debates #DukeDebateWatch #Trump #,1474940006852,780581080956932098,0
603,,jackiedstrause,"Amid the focus on Clinton's health issues, Trump is heard sniffling: ""I'm VERY VERY worried about Trump's health""… https://t.co/XoMPdE99KZ",1474940006844,780581080923385856,1
604,,jacquirafiq,"He's an ass hole , how do people support him....wtf #Debates",1474940006810,780581080780996608,1
605,,gallerdude,"Watch the #debates for the politics, stay for the great tweets",1474940007440,780581083423268864,1
606,,SangHeffa,"Keep on this TAX question!

#ImWithHer #StrongerTogether

#debatenight #debates #Debates2016",1474940007702,780581084522098688,0
607,,tkost78,The only thing this debate proves is the 2 party system we have is broken. #debates,1474940007710,780581084555730944,1
608,,niko19945,"Also Trump redet von, laut ARD-Übersetzer, fünf Trillionen Dollar. 5000000000000000000? Viel. #debatenight #debates #tvduell",1474940007519,780581083754688512,1
609,,Kimberley1222,He is such a liar.  #Debates,1474940007775,780581084828360704,1
610,,LandrumAR,Trump on his #taxes #debatenight #debates #Debates2016 @realDonaldTrump https://t.co/n3oMNZby1Z,1474940007688,780581084463529984,1
611,,kachristo,"Back peddling BS on why he won't release tax returns - gee, I wonder why - Audit?  Ahahahahahah.  CON. MAN. Lester just busted him! #debates",1474940007759,780581084761161728,0
612,,clwriter47,"But he's not saying ""bigly."" He's saying ""big-league."" https://t.co/iV1Aaj8ugX",1474940007596,780581084077535233,1
613,,JoshHarman123,Lester Holt calling out the BULLSHIT. #debates,1474940007841,780581085105102849,0
614,,vivianwest805,"""Big fat ugly bubble"" says @realDonaldTrump , looking in the mirror. 
#debates https://t.co/yVaGrjYhLl",1474940007623,780581084190814208,1
615,,CourtneyLundO,"I'm Republican, but there is no way, in any level of hell, I could ever vote for him. I think he needs some med. And an education. #debates",1474940007947,780581085549764609,1
616,,WitchUnicorn425,You had a 'small loan' of 14 million dollars. Please. #Debates,1474940007940,780581085520343044,0
617,,Belladela,Let's go Lester. #Debates,1474940007510,780581083717009413,0
618,,jnelleiz,"Lester, you gonna need to jump in there and get cutthroat. You lettin this man Cheeto act up. #debates",1474940008027,780581085885272064,1
619,,sab_en17,Only took 15 minutes for him to start losing his cool #debates #Debates2016,1474940008668,780581088573870085,1
620,,tymadisonmom,"Oh the #Trump tax returns question, who cares about them #Debates2016 #debates #debatenight",1474940008675,780581088603217920,0
621,,breebay_,Watching the  #Debates,1474940008685,780581088645091328,1
622,,angelcutexD,Just vote for Lester #Debates,1474940008666,780581088565473280,0
623,,TonyFoglia2,Go Trump!!!!! never easy to tell the truth.  #debates,1474940008630,780581088414531585,1
624,,WLOS_13,".@HillaryClinton: By the end of the debate, ""I'm going to be blamed for everything that's ever happened"" #debates… https://t.co/Dm8PIkSHTk",1474940008472,780581087751901185,1
625,,OliviaGrills1,So accurate XD https://t.co/0KWeZnnfY7,1474940008595,780581088267800579,1
626,,_bxittany,The first homework I'm actually excited for #DebateNight #debates,1474940008670,780581088582180864,1
627,,justXsooXrandom,@realDonaldTrump that is utter bullshit the IRS said you could release your taxes #Debates #debatenight,1474940008434,780581087592472576,0
628,,Stevevillano11,"If #Trump made $694million last year, as he claims now, why did he file for the STAR Tax Rebate reserved to lower-income people? #debates",1474940008668,780581088573857794,0
629,,ch3rch,Trump esto nones shark tank #Debates,1474940008763,780581088972255232,1
630,,arthur_anissa,😂👏👏 https://t.co/86SExnbce8,1474940008615,780581088351649792,1
631,,amandajazzmyn,"Lester just woke up 
#debatenight #debates #Debates2016",1474940008783,780581089056129024,1
632,,chinaaye,IS HE BRAGGING ABOUT MAKING $694 MILLION DOLLARS IN FRONT AMERICA AS WE DISCUSS DEBT #debates,1474940008846,780581089320370177,1
633,,LizLizzerd,THE IRS SAYS YOU'RE FREE TO RELEASE THEM. WHERE THEY AT TRUMP? #debates,1474940008794,780581089102487552,0
634,,Sil_Lai,Trump is babbling #Debates,1474940008748,780581088909459456,1
635,,lovelywolfrp,694 MILLION ? NO AND LIAR @realDonaldTrump #debatenight #debates,1474940008735,780581088854892544,1
636,,BoxTar9215,The Audit is bullshit. He's using it as a cover to keep his taxes hidden. Its pathetic. The FBI themselves debunked it. FFS. #debates,1474940009660,780581092734607360,1
637,,ronebear,"Lester, why interrupt Trump and not Killary? #debates",1474940009524,780581092164145157,1
638,,ThisDaveHere,Trump is playing the fear card heavily. Will it work? #thisdavehere #Debates,1474940009571,780581092361441281,1
639,,TJohanesson,"""You can release them while you're being audited.""
""I'll release them after."" #wtf?????? #debates",1474940009535,780581092210438153,0
640,,amandade,"Hillary, dont engage him in the garbage. Donald, it's not your two minutes. Youre an adult they shouldnt have to tell you 3 times. #debates",1474940009524,780581092164263936,1
641,,illeominate,I cant believe im watching this.. #Debates,1474940009715,780581092965376001,1
642,,AaronsMichaels,"""I don't need to release my forms, I'll just tell you and you can trust my word"" -@realDonaldTrump #debates #debatenight #ImWithHer",1474940009618,780581092558573568,0
643,,barsedo58,@LesterHoltNBC you need to get this under control!!! #Debates,1474940009663,780581092747194368,1
644,,aliciaabney,"Oh, and Trump needs to understand how terrible his tax plan is for the middle class. #debates",1474940009587,780581092428513282,0
645,,BenPowless,Trump trying to impress and distract people by revealing how much money he makes. #debatenight #debates https://t.co/khhpsp3QQQ,1474940009253,780581091027644418,1
646,,M7MDWorld,@Nedal_147 😂👇🏼 https://t.co/vvNiAwt2pq,1474940009670,780581092776697858,1
647,,ZachsMind,Friendly reminder: #LoserDonald told Dr. Oz he exercises by making hand gestures. #Debates2016 #debatenight #debates,1474940009698,780581092893929472,1
648,,markomalley,@CassandraRules Gee I thought  Lester was supposed to be a good guy and neutral? #debates,1474940009688,780581092852105217,1
649,,MagnaCarty,You've been under that audit FOREVER #Trump #Debates,1474940009816,780581093388984321,0
650,,farmagoo,#debates https://t.co/aCyFEpFeiH,1474940009419,780581091723743232,1
651,,dayo1946,Clinton put it in motion. Bush let it sit. https://t.co/7REOmrn3zz,1474940009801,780581093325934593,1
652,,MrsMomMarshall,Even @DonaldTrump can't follow what Donald Trump is saying #debates #Debates2016 #ImWithHer #BforHillary,1474940009775,780581093216968704,1
653,,WaynesDunn,who cares how many pages your forms are? wasn't everyone complaining how long the ACA was?  #Debates,1474940009867,780581093602840576,1
654,,Glioness1,IRS says that should not stop you #Debates,1474940009768,780581093187653632,0
655,,emilyyannallenn,😂 #sotrue #debates https://t.co/Mxr3UztC8m,1474940009796,780581093305032704,1
656,,totallynotsarah,Should you be proud of being under audit for 15 years? Cuz I feel like that's not a good thing... #debates,1474940009813,780581093376462852,0
657,,MaskedRiderLax,@realDonaldTrump @HillaryClinton @HeatherNauert #debatenight #debates...welcome to the circus,1474940009882,780581093665677312,1
658,,karencantu28,La neta!! https://t.co/hAXtAcBCKT,1474940010655,780581096907866112,1
659,,LivingOnChi,"Jill:""Full employment through a #GreenNewDeal is the best way to create millions of secure, living-wage jobs. #OccupyTheDebates #debates""- …",1474940010636,780581096828338177,1
660,,solveigrennan,"""America sucks you should all think more like me"" -Trump #debates",1474940010616,780581096744325120,1
661,,COVegMama,"I'm so confused how this man is even still in the running. How is this possible?!? He's such a huge, lying, orange, angry mess. #debates",1474940010682,780581097021149184,1
662,,DarrenAndSandy,She's loving it  #Debates,1474940010666,780581096954011648,1
663,,RealIzedrep,Tax the daylights out of them so that they flee the country in droves https://t.co/mwoxfT1kBw,1474940010555,780581096488591361,1
664,,SuperstarLloyd,Trump to Clinton: “I want you to be happy. It's very important to me.” #debates https://t.co/2ABxrIpyUG https://t.co/pa5tZlwkxt,1474940010540,780581096425742340,1
665,,shogunofsin,"#debates 

""I filed a 104 page--- *rambles about things*, here's the money I made. 614 million... uhh""

Fuck you.",1474940010732,780581097230835712,1
666,,JenAndersonNYC,Sadly there's a large asshole constituency in the US. https://t.co/VrQbppqnSI,1474940010410,780581095880392704,1
667,,IDisposable,"That's a plan that would actually change things for the better, so no way this government would ever do that. https://t.co/Kifyq19mwr",1474940010440,780581096006164480,1
668,,snifftrr,I can't watch this shit anymore #Debates,1474940010550,780581096467599360,1
669,,blondeYugy_,#debates #bringBernieback,1474940010722,780581097188962304,1
670,,MrJoeSacco,"White teeth, yellow teeth.  Who has which?  #debates",1474940010741,780581097268588544,1
671,,antonigr,"10 #debates DT demagogo, sitúa el marco de un Obama acomodado (jugando al golf) y se sitúa fuera de la ""profesionalidad política""",1474940010650,780581096887054337,1
672,,Reesecup140,I agree #debates https://t.co/pHJNx9DRAn,1474940010649,780581096882900992,1
673,,CindyStuart15,"Sorry to be a downer.
Trump's my guy but her experience is showing. So far she's ahead. I'm praying he turns it aro… https://t.co/e4iBgeU0S6",1474940010415,780581095901237248,0
674,,King_Yunn,Oh shit Lester!!! #Debates,1474940010763,780581097360887808,0
675,,Tierna,"Ooh, we're back to the audit excuse.  And then he starts blathering about something that has nothing to do with the question. #debates",1474940010566,780581096534712320,1
676,,tootiebug7,#debatenight #debates #Debates2016 https://t.co/zY3hXFsPJB,1474940010747,780581097293742080,1
677,,KeeganKG,@LesterHoltNBC #SHOWUSTHETAXES #debatenight #debates #Debates2016 #dumptrump #ImWithHer #notoriousHRC,1474940010711,780581097142939648,1
678,,walshiepompeo,"Basically, the IRS has receipts. #Debates",1474940011669,780581101160902656,0
679,,angieeangelaa,😂😂😂😂😂😂😂 https://t.co/F1yn4zwBIo,1474940011539,780581100615716865,1
680,,FHSMurica,Word of the night: audit. #debates,1474940011690,780581101249171456,0
681,,kaboooozy,"""I'm rich, listen to me"" - Donald Trump #debatenight #debates #Debates2016",1474940011644,780581101056233473,1
682,,mikemcren,"#Trump""EXUSE ME(to the mod?)""#LetsKeepItCivil #Debates https://t.co/gNzC6v87cL",1474940011622,780581100963958784,1
683,,EmbraceTheBald,If Elected Donald Trump would need to deal w/ powerful women daily...and he hes acting like he needs a diaper change #debates #Debatenight,1474940011608,780581100905267200,1
684,,Fancylady75,"This is killing me, hahaha.....Trickle down Trump and Hillary is PO, this is a cow pie throwing session!!!!#Debates",1474940011708,780581101324505088,1
685,,downing413,Debate recap thus far: #debatenight #debates https://t.co/hU9lKjBo7w,1474940011570,780581100745728000,1
686,,OmgWebsites,When he is losing the argument he goes to condecending comments &amp; distracting comments. HOFSTRA  YOUR SMARTER THEN THIS.  HILLARY  #Debates,1474940011703,780581101303717888,1
