,screen_name,text,tweet_id,cluster_pred
425,5hbadgurls,a rainha aqui https://t.co/SRhWfCxtoa,777715014224515072,1
426,Phanfan2012,#emmys l loved when Matt Damon came on Jimmy Kimmel under Ben Affleck's coat! That's why Jimmy should have won best show lol.,777715014740377601,0
427,Mihirsharma_,Deserved it😍😍😍😍 https://t.co/6xK5ybLuZk,777715015851778048,1
428,SherryH87,"Too Fun! YES #CloneClub and @tatianamaslany! GREAT win, long overdue. Party hard! https://t.co/mCqvMB7NX6",777715015981801472,0
429,CreepyReptilian,Excelente actriz Sarah Paulson. 😍 #Emmys  #AmericanCrimeStory https://t.co/4aoGBelAsp,777715017139445760,1
430,FloridaTalentGr,Game of Thrones wins Outstanding Drama Series for the second year in a row! #Emmys https://t.co/dLxLdyNnr3,777715017122799617,1
431,AmaandaSilvia,Esse cara é demais! 😂 https://t.co/NZ31pGcSzo,777715018934681600,0
432,sinnamonrolled,YES! CARRIE JUST TELLING IT LIKE IT SHOULD BE https://t.co/EpBX4VLfvu,777715020067115008,0
433,Taannkk_,"GET FREE 82 FOLLOWERS➜https://t.co/jZ2YKkRlFU
#UNIX
#Paralympics
#sportfyn
#nfldk
#Emmys
#EuroRoad2016
#MRSA
Amager",777715020855521280,0
434,tinkerbol,@OfficialJLD you are golden! #Emmys #Emmys2016,777715022210269184,1
435,loodyalshammri,"ونفس الكلام ينطبق على لينا هايدي ابدعت كثير ف الموسم ! 
كنت اتمنى حصولها ع الجائزة #Emmys https://t.co/x331Cpvb2P",777715021514170368,0
436,emiweetee,#MrRobot https://t.co/mgdygvw4jP,777715022181109762,0
437,VickyEgito,#Emmys quem realmente devia ganhar https://t.co/rtPmzKL3yV @alanealvess_,777715022730498048,0
438,mattthemacman,Retweeting this so hard right now https://t.co/SIS6OF3DlP,777715023158181896,0
439,Fabvice1,"Save money on lotion! You NEED to know this trick by @FabSab_12 #Emmys  watch》 https://t.co/V2mWLlzZUd
&amp; SUBSCRIBE! https://t.co/8UXsW8mv4S",777715020645994496,1
440,LeratoAnzjp,"後輩キー＆ピールにトロフィーを渡すデーモン・ウェイアンズ先輩。このシーンは本当に感動した。コメディ界にとって良いシーンだ。
#DamonWayans #Emmys https://t.co/CfBmsrb68f",777715023426662400,0
441,WDYMELLET,Vou dormir mas deixo p vcs imagens do talento em pessoa e do real significado de luz própria #Emmys https://t.co/uXf0vwDUu7,777715023649054724,0
442,daniel_fidler,My two cents. #Emmys https://t.co/NsVGFwPFOD,777715024345329664,1
443,lgold94,As it should. ✌🏼️ https://t.co/pOUwb7W5HL,777715026907926528,0
444,arthurpratdragn,omg theyre so cute https://t.co/ujWlwM43b3,777715027088322562,0
445,WheresRonaNow,NJ!! Wooo! 👏👏👏  ❤️ @GameOfThrones #Emmys https://t.co/MwTD4XzP5t,777715026811465728,1
446,SipNchat,#AnthonyAnderson #emmys https://t.co/EDW1HAx5sa,777715026526408704,1
447,arabstoday,"الممثل #لويس_أندرسون يحصل على جائزة #Emmys كأحسن ممثل مساعد
https://t.co/YdNxNj6H2j
@arabstoday",777715028631838720,0
448,maggieeev,CONGRATS RAMI MALEK!!!!! So well deserved! @ItsRamiMalek @whoismrrobot #Emmys https://t.co/dDRaWUCzMu,777715028493344770,0
449,Z__x93,"#Emmys

يستاهلها رامي مالك 😍💪🏻

جون سنو 😂😂😂💔💔",777715031177912321,0
450,Jhosy__,😍😍😍😍😍. #CloneClub  https://t.co/uN4epxmUyG,777715031383433216,0
451,mmmkayramirez,Ahhhh they're so cute!! https://t.co/u37a5Tp5jd,777715032624861184,0
452,NoireCarrieB,One day @TheAmericansFX will win. 🙏 #Emmys,777715034331947008,1
453,HuffPostEnt,Tina Fey's face after that Bill Cosby joke at the #Emmys says it all https://t.co/YaJWm11HR6 https://t.co/rtL3YQhXAv,777715032733970432,0
454,BitterSweetJae,"Did not watch the #Emmys this year... completely been out of tv land for a while. need to reset, refocus and balance my creative vice",777715035816747008,0
455,DannyCinicic,Wow @IMKristenBell 's gown was stunning! #Emmys,777715038337568768,0
456,jessixahamby,Family 💞. https://t.co/sKcFIYjwIQ,777715038173945856,0
457,jillcompher,@jimmykimmel Loved you this evening! Ignore Time...the AP nailed it! https://t.co/nevhJujZyf,777715038459080704,0
458,nm93o,#Emmys أحلى شيء صار بالحفل👌🏻💗 https://t.co/5vOHwutn2U,777715038547304448,1
459,memeslovesgod,#Emmys so black.,777715041927884800,1
460,Cloud_3000,Jimmy Kimmel mi ricorda il figlio ciccio di Tom Hanks... o il nipote #Emmys,777715042628276225,1
461,cutebutllpsycho,💜 #Emmys https://t.co/0Og2SZRlNP,777715040065552384,1
462,HalfwayToHobo,"16. Anyway, my saccharine thoughts on @GameOfThrones' big #Emmys night. You can un-mute me now.",777715045312532481,1
463,joshbarajasFC,MATT OSWALT https://t.co/W80c5R491R,777715046109491200,0
464,Miracyviana,A melhor. https://t.co/fxqOqyO72W,777715047728570368,1
465,afambu_chiejine,Game of Thrones winning BIG at #Emmys,777715050605867008,1
466,toni_rachel55,This man is a God😍😍🔥🔥 https://t.co/wjIxNVAEQt,777715050358403072,1
467,nnaimar,I maintain this show coasted on its theme song. Not that I don't like it but it's a particularly solid theme song  https://t.co/TU6KPkHGDf,777715051494907905,0
468,arparetyma,Me pone nervioso la cara del de rulos perdón no lo puedo ver más. https://t.co/C6rlhU4Wem,777715051700584448,0
469,ranafonk,JAAAA https://t.co/dL0BRnAund,777715052111507457,0
470,golnaralgamar,بصراحة اكثر من يستحق جائزة الأيمي علا عبد الصبور وامها #Emmys https://t.co/zkXSt6em8L,777715051012689920,1
471,karendaniela,":3 más ri
Mira ese gif @Pampchiz https://t.co/6KEP7fFYxt",777715053722234880,1
472,_dorotheaa,Uuu Sarah Paulson teljesen megérdemelte 😍 #Emmys,777715054187835392,1
473,KittyFern,How many ways can I RT this? 💗 https://t.co/3yxqCBhgSf,777715055353790464,0
474,lilminiracer,Um...no one give that Emmy to Rachel Duncan https://t.co/ScTwWHjhzf,777715055315914752,0
475,urasiaboyTy,No show can beat the Game of Thrones .. 100% recommend to watch https://t.co/U5hL3oE1kS,777715056276418560,1
476,rodrigograum,Estou meio bolado por não assistir Game Of Thrones #Emmys,777715056972853248,1
477,Artist_Bdown,"Featuring the top new artists of 2016! Accepting submissions now!
Submit to https://t.co/EuX5SuuXsY
#music #musicians #talentpool #Emmys",777715057748680704,0
478,Claudia55384402,#Emmys #RedCarpet 🌟👗💄👑👏👏   #AlfombraRojaE @fabitaaraujo @Mariomariovidal @edgardo_iara @sercompany https://t.co/YpcGpA3KIe,777715057111232513,1
479,anthonymp81,@Brandonmaxwell I love how your designs are so unique and beautifully stood out at the #Emmys I knew your designs at first glance!,777715058843328512,1
480,Areopolis,Jimmy #Kimmel's #Emmys 2016 Monologue https://t.co/rvkt8LOnuY,777715059220967425,1
481,thejasminebrand,.@ReginaKing @CourtneyBVance @sterlingkb1  @KeeganMKey @JordanPeele Win #Emmys + Complete List of Winners! https://t.co/LLXrCU6tyl,777715059523018752,0
482,RebeccaDorfman,"These questions are so much better than ""what are you wearing?"" Period. https://t.co/KXWLi8RFkv",777715059946561536,0
483,kristinereese,"Thank you, awards show gods, for FINALLY recognizing the brilliant Tatiana Maslany #Emmys",777715060479184896,1
484,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/mwGlkrJki7",777715060311326720,0
485,staceysoleil,@411Voices @411_SocialGood THANK YOU for hosting such a fabulous event @DitmasLA #emmys https://t.co/uzrOhOy8ec,777715058121912320,0
486,pib_a,My favorite part of the #Emmys is the Stranger Things cast arriving in bicycles and I didnt even get to see it.,777715062354042881,1
487,TwitterMoments,Who was the most surprising #Emmys winner? https://t.co/q2yF6ybl8b,777715061741723648,1
488,rihannadramatic,Alison tava Linda https://t.co/QPFJGFvrYP,777715062794514432,0
489,yetundeomooba,Oooo this is that Diana Ross look!! 🔥🔥🔥 https://t.co/lajvjneJVW,777715063746625536,0
490,lizgarrett20,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/ZgsCglAp0K",777715065382277121,1
491,MsGraceyP,".@Variety Glad I didn’t waste the time! Except for #Veep, meh! https://t.co/aEP0LPKUGw",777715064795168768,0
492,goodnot_great,and now we're looking for an online source to watch the #Emmys #txstate #GameofThrones https://t.co/JxFv6q07MF,777715065210286081,1
493,NikkiCTV,She's so adorable. 😭 #WellDeserved https://t.co/jFOOxsF6a0,777715069081747456,0
494,T_BAX,That's like ZQuil passing Ambien in my book. https://t.co/UW6bPcl01n,777715069094330368,0
495,RoinyEdFC,"Julia Louis-Dreyfus es tremenda actriz, muy merecido ese premio #Emmys",777715069455110144,0
496,its_riribitch,"omg #BetterCallSaul  saying ""i'm up"" to the camera so theatrical and ballsy i'm 💀💀 https://t.co/IRhYEr86Kh",777715068872060929,0
497,bigboyindiego,#ClintonsMemory #clintonshealth #trumptrain #trump2016 #hillaryforprison 2016 #Emmys #GameofThrones #trump #trending https://t.co/QXbozNJecj,777715070826455040,1
498,jordan_mears,"Excited, but extremely sad. Man... https://t.co/Wc33gkVihd",777715073930276864,1
499,YandieNcube,Taraji is like the best black girl cheerleader ever!!!! ❤❤❤ https://t.co/FOTT0GybFI,777715075058499584,0
500,MaxTerror_,No hay comparación Dani 😉 https://t.co/vqVMtr62m0,777715075217891329,0
501,DareeDeviI,MAMBA KNOWS https://t.co/DrQr7UTu0x,777715075234889728,0
502,Charrrlaynaaa,Idol. https://t.co/AXz9LpTEiA,777715076799225857,0
503,Lil_Conqueror,These three sitting together gives me life. (Did I use that phrase right?) #Emmys https://t.co/clcUEstvXN,777715076090437632,0
504,stephopitz,.@GoldJenna makes *the cut* with her #Emmys observations. Finally. https://t.co/SDXZE8BwyK @TheCut,777715076845473793,0
505,sepinwall,"Had to make room for noted TV veterans like Merle Haggard, Glenn Frey, Muhammad Ali, Alan Rickman, and Prince. https://t.co/eyDzJ3GqsV",777715076690169856,0
506,Mij_Afc,رامممممممي فاكيييينننننج ماللك وربي يستاااهل https://t.co/9ms6h7reH0,777715076853800961,0
507,AnjntCapistrano,MIC DROP https://t.co/gF6TQ8sApm,777715080796352512,0
508,EdishaBrown,The only reason I am scrolling these tweets is to see if Kerry Washington finally won anything. That's it. #Emmys,777715080586756096,1
509,BarleyFields1,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/E5rfqzYy38,777715080737660929,1
510,jennaisone,@SillySpooncer she got your @ wrong but you should still see it! https://t.co/CcX9UToBqZ,777715082885148672,0
511,beacrvg,"Eu não sei quem eu vejo quando olho pra ela, é incrível https://t.co/WdRHwClBjI",777715085309579265,1
512,benfoldslaundry,I think the #NutrishCat rocked the red carpet at the #Emmys. https://t.co/JAmMVpvqGy,777715086295179264,1
513,DeniltonGama,TATIANA MASLANY DONA DA POHA TODA LEVOU O EMMY SIM E VAI LEVAR MAIS!! :3 #Emmys,777715086492176384,0
514,onlyseeyou,#CloneClub 💪🙌 https://t.co/G3kuRImfp1,777715087733821440,1
515,LeonanCaleb,A única coisa que salvou esse #Emmys foi a vitória da Tatiana Maslany. 👏🏻👏🏻👏🏻 #OrphanBlack,777715087947755520,0
516,CamilaBeltrao,So happy for battle of bastards winning tonight!! #Emmys #GameofThrones,777715087666769920,1
517,geauxcrimson,Probably because it wasn’t that good https://t.co/fGpgZCNgAS,777715088006447105,0
518,williampriante,Mel dels you know nothing https://t.co/EuGQbqro68,777715089013149698,1
519,alma_henry,How did @KevinSpacey not win with HOC? #brilliance #Emmys,777715088803237890,0
520,kwinlistner,Serious ? https://t.co/UV1CugRAy3,777715088794853376,0
521,Gabiiis_lopes,"tão feliz q a Tat ganhou, mas ano que vem é a ultima temporada... já to chorando #Emmys",777715089495523328,0
522,kenan14,'...but nothing on the book you've been waiting for.' https://t.co/iMZG7yeHUm,777715089541505028,0
523,ADPinlac,"""Emijo"" can I kms https://t.co/RP7TggGK2o",777715090040561664,0
524,ratedxiat,"Awww. Grats, babe!! https://t.co/1xS1zwi6PC",777715089868660736,0
525,alma_henry,How did @KevinSpacey not win with HOC? #brilliance #Emmys,777715088803237890,0
526,oan_max_ik,METAFISICA DO VENTO: GOD - TRIED. CONVICTED. GUILLOTINED. https://t.co/yQVpVUgMQg #Emmys Nietzsche Sartre Karl Marx https://t.co/OTf4XQrYoM,777715089998770176,0
527,Freakinbuttons,So happy that @GameOfThrones &amp; @tatianamaslany both won at the #Emmys tonight,777715091680612353,1
528,kryspia,"Can't wait for GoT S7! (Btw, Iwan and Kit look so tiny!) #Emmys https://t.co/uzt9VmLwDt",777715092003647489,0
529,Berita1987,"Le salieron los dientes a Dustin. (?) 😔
https://t.co/J3UDF43vlW",777715092137861120,0
530,chieftomes,Khaleesi should let her kids handle it..🐲🐉 https://t.co/IIbr48cMLz,777715092842541056,0
531,lubitchh,"eu não assisti um pingo do #Emmys , me sentindo uma moradora das cavernas :(",777715093748518913,1
532,CosmoMiddleEast,@priyankachopra = 💃🏽💃🏽💃🏽 #Emmys https://t.co/5V7zc2JSbV,777715092548907008,1
533,Trevornoah,.@jimmykimmel killed it at the #Emmys 🙌🏽🙌🏽🙌🏽 such a fun show. Congrats to Oliver and Key&amp;Peele my fav shows.,777715093425496064,1
534,terceraviamx,Este libro es recomendado para comprender la era del #PeakTV https://t.co/36RKQgTnfS #Emmys,777715094075518981,0
535,rathtars,love u baby!!!!! https://t.co/Y56XAFOxuf,777715094222319616,0
536,moviefone,Flip through the red carpet looks from the 2016 #Emmys: https://t.co/DVDPg9fxKz https://t.co/oHzVfVIEb2,777715093421240320,1
537,Carlichacha,Mejor guión en drama: Game of Thrones por Battle of Bastards #emmys  https://t.co/RuiAxT4v5N https://t.co/u4I6SJJpJl,777715093463334912,1
538,hshtgtsg,"معلم، معلمة؟ حتما ستحتاجها: 
 https://t.co/RE0S7fyMId

#اروع_ما_تراه_عينك
#متصدر_لاني_اتحادي
#Emmys
#الله_لو_
#وزع_وظايف_للمغردين
R365",777715096294420480,0
539,raa_ha,That dress !!!✨ https://t.co/xLx4nbnRkN,777715097275887617,0
540,_HudaQueen,"ياعمرررري احلى وجه اصبح عليه 😍😍😭😭😭 #Emmys ,#PriyankaChopra https://t.co/cepN24VtbF",777715096076378113,0
541,trueviralnews,Kevin De Bruyne's form an ... #ChelseaFC #JoséMourinho #LionelMessi #Emmys #news https://t.co/OVVGZK1jff https://t.co/aUbLEe5paS,777715096848039937,0
542,rdgrioo,Quero os memes do #Emmys,777715101348618240,1
543,Mitt_Ano,congrats @iamjohnoliver @LastWeekTonight   #Emmys,777715102648643584,1
544,Luberretta,si alguien me sonrie asi me caso! me caso! https://t.co/6nO1zwB8TI,777715103214993408,0
545,ViniciusMMusic,Esse garoto não sabe de nada https://t.co/Y1axVW733V,777715104716582912,0
546,victorjosegil,Amen él perfomance de @torikelly en los #Emmys fue hermoso y su voz me fascina 😍😍😍,777715105547055104,0
547,krisrehl,Thank you @jillsoloway for calling out those who need to be and thank you for bringing the world #Transparent #Emmys https://t.co/Qz6rtP3gk5,777715105786056704,0
548,DCJpk247,Yezzir 😎✊🏿✊🏿✊🏿👌🏿 https://t.co/Z54BXd9nny,777715106557812736,0
549,prescribeddrone,Check out #MarvelLegends #DEADPOOL #toys #Cowboys  #Emmys2016 #Figure #XMen #tacos #StarWars #Emmys #Obama https://t.co/se0z3N16kf via @eBay,777715106901884928,1
550,nvision_360,#2016 #Emmys: #Winners #List! - https://t.co/gMahGM6Nnm | https://t.co/urszXCSTIE,777715106734014464,1
551,lee_zemin,Predicted a total of 11/27 right wins for this year's #Emmys 😒...I need to watch more TV,777715107375804416,1
552,waynemusiker,"Jimmy Kimmel's a fun host by the way, probably my favorite primetime comedian/host + S Colbert. Great choice in having him host the #Emmys!",777715107254063119,1
553,decider,Congrats Kate McKinnon for winning Supporting Actress in a Comedy! Here's why we think she's @nbcSNL's MVP: https://t.co/EmJwLxPHEi #Emmys,777715107862310912,1
554,Bincome_pro,These were the best moments from Sunday night's #Emmys:  https://t.co/tm9DRLxmfS https://t.co/dvXezBZNDb: T... https://t.co/e4w1q5JjbF,777715108164186112,0
555,JMcKeownEsquire,"@Travon #NeverForget #Emmys Maybe they knew The Wire was to good for an Emmy?
Being mentioned in the same breath has become award in itself",777715108659073030,1
556,KeeponTrumppin,And want open borders while they demand heightened security.  #Hypocrits #IRONY https://t.co/HYdb5rGmhd,777715109267243012,0
557,fuelbot,stop eriting backstories and FINISH THE GODDAMN BOOKS. https://t.co/y2iXOiSWaj,777715109661581312,0
558,kvng_mario,I guess that means she got pregnant in the show😅 that's a sad twist https://t.co/SiVu9LOTvl,777715109380681728,0
559,EntHubNow,Remembering those lost over the past year. #Emmys https://t.co/SVQbzccxe3,777715110458556416,1
560,newszbreakin,Remembering those lost over the past year. #Emmys https://t.co/Lw7JYcAwCo,777715110639001604,1
561,newszbreakinwx,Remembering those lost over the past year. #Emmys https://t.co/b9S5XLPJ6l,777715111402283008,1
562,raider_truth,🚀🚀 #Periscope: 🎙 GOT A MUSIC REQUEST?☎️ CALL 912 226 2723#Emmys  #60Minutes #MAGA  #Trump  #Hillary  #ImWithH… https://t.co/DW2Lgdk3wd,777715112123785216,0
563,burbmama2,#Emmys : really honor another actress besides the multiple Emmy winner JLDreyfuss,777715112714960896,1
564,HoopAlot21,When did I get her pregnant ? 🤔 https://t.co/h2FNrFtpiZ,777715112367063040,0
565,OshoCioran,"#Emmys
*Sevgili gençler, can çocuklar.
Taze, taptaze duygular içinde uyanın.
Başlayın Cumhuriyet'in ışıklı yollarına.
Başarılar.*",777715113432342528,1
566,savvyshari,My queen is a dime idc idc 💎💎💎 https://t.co/M4uHGsDHAW,777715114346708994,0
567,joyceeng61,"Rami Malek hugged and cried on Jimmy Kimmel backstage. ""Trying not to get anything on his suit."" #Emmys #MrRobot https://t.co/3joguhhtHN",777715112245243904,0
568,mjlt__,"Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll!
https://t.co/22erH9hgC9",777715115361611777,1
569,Milenio,#MilenioAlMomento | Así caminan los famosos del teatro a la fiesta de los #Emmys; @AlvaroCueva​ nos comparte https://t.co/cA7oPzS0dW,777715115726557185,0
570,lovelyvee21,I'm really interested to check out Game of Thrones now! ⚔ #Emmys,777715118536663040,1
571,WOLFWondersUWG,#ERedCarpet After Party is great to watch after the #Emmys what did you guys think? Jimmy Kimmel was hilarious!,777715118658424832,1
572,IndieWire,"Rami Malek beats Kevin Spacey, wins Best Drama Actor https://t.co/3A6wedZclX #Emmys @whoismrrobot https://t.co/Tsk5KGcWWi",777715117567848448,0
573,DailyMailCeleb,The moment Tina Fey's jaw DROPS when Bill Cosby is announced onstage at the #Emmys https://t.co/YanTYO42kX https://t.co/4dJkELTyOG,777715117698023424,0
574,DaReedO,UE rep it up https://t.co/M7lvRUMkB6,777715119161618432,0
575,rodmagaru,Tinalo ang Encantadia huhu cheret. https://t.co/TajEymU1dT,777715119975378945,0
576,Refinery29,Who was that hot guy sitting next Kevin Spacey at the #Emmys? https://t.co/JjIWWyNrQI https://t.co/aseLYkHds3,777715117555277824,0
577,NikoTheFarmer,"#Emmys

Bruce Willis wins an Emmy, 1987 https://t.co/qDuqatMLXL",777715120663175168,1
578,ShahiraMahirah,@najyana https://t.co/MHHLA8T9AS,777715121028079616,0
579,julio_gb,"Ano que vem Taraji ganha, certeza! 🙏 #Emmys",777715123439951872,0
580,mpond_,MARAVILHOSAAAA MERECEU RAINHA https://t.co/ft5UX2LE9A,777715123867815940,0
581,abusivemother,#Jeb2020 lol that was damn amazing 😂 #Emmys,777715124312342529,0
582,PlotDasSeries,"TOP 10 SÉRIES VENCEDORAS DO EMMY #Emmys 
8. Fargo
FX (2014-2015) https://t.co/kIC0UPiHZS",777715123872038912,1
583,ireemcom,😍😍😍😍 https://t.co/QQCPwkPwd8,777715125579112449,0
584,Srishti369,SHE WON IM HOLLERING https://t.co/JGwPZZjook,777715126493294593,1
585,imbigpayno,💛💛 https://t.co/mgerbQ0Pm4,777715125872652292,0
586,twolfcosgrove,Perfeito 💕✨ https://t.co/VfwCO5E12V,777715126560514048,0
587,Jessi_PinedaT,“Game of Thrones” y “Veep” triunfan en los #emmys 2016 fueron elegidas como Mejor Serie de Drama y de Comedia https://t.co/qKyjtBCB3E,777715126954758144,0
588,King0f_Westeros,Lmao so happy #GreaseLive won over #Lemonade #Emmys,777715128024371200,1
589,HollyLymely,"We all need love, air,food, water, shelter &amp;protection. Love you, eat/drink be merry, breathe,live free, stay safe. https://t.co/APyQrqXjwF",777715127994949633,1
590,daily_stir,"Network shows suck, with only a handful of exceptions. https://t.co/Yr1h0D6ZG4",777715129014112256,0
591,forever20tweets,Who made us say yasss &amp; who made us say pass? The best &amp; worst dressed at the 2016 #Emmys: https://t.co/ZHManupY1g https://t.co/fWW4F1Vela,777715128292806656,1
592,AVTVClub,At least Selina Meyer won one popular vote this year. https://t.co/uzUO8hMPlb #Emmys,777715129991344130,0
593,yoncefeminist,"Ai que vontade de matar essa mulher de abraço, pq olha o tamanho, se bem que eu sou menor que ela https://t.co/XEYXAHKCwE",777715129559478272,0
594,SarafinaChitika,*tries to overlook the fact that @TheEmmys are trash for failing to recognize @Beyonce's creative genius* #LEMONADE https://t.co/uROu41bvgG,777715131019034625,0
595,LacyMB,"Wow: #GameofThrones has now officially won more #Emmys than any primetime TV show ever.
https://t.co/fmfBjGAhfr https://t.co/0gdNQ36gtY",777715131060891648,1
596,TheSmartOne6000,"Overall, great #EMMYs show tonight; @jimmykimmel was an excellent host and very funny!",777715132256223233,1
597,PennyCees,"We LOVE YOU @Lesdoggg! You ARE BEAUTIFUL, BOLD, BODACIOUS &amp; A BAD MAMMA-JAMMA! #Emmys2016 https://t.co/VU1WOn36ge",777715133221142528,0
598,Greatunclebob,BUT IS 'WINDS OF WINTER' READY?! https://t.co/u3awQg3WGe,777715133279764480,1
599,FranquitoLiroLi,“Game of Thrones” y “Veep” triunfan en los #Emmys 2016 fueron elegidas como Mejor Serie de Drama y de Comedia,777715134361923584,0
600,reno30,@nSquib @HRHPrinceFrank at least #JeanSmart has already won three prior to tonight #Emmys,777715135066411008,1
601,datacrown,#Emmys https://t.co/9gf3oKWGPJ,777715135775379456,1
602,Sakura101390,YAY!!! FINALLY!! Congratulatoins @tatianamaslany !!! @OrphanBlack #EmmyForMaslany #Emmys,777715137255837698,1
603,Elle_Febbo,"Love &amp; congrats, Julia! 
                
                     https://t.co/Wfk0JqFTm7 @OfficialJLD #Emmys #HesWithYou",777715137167843328,1
604,Walkerjoh,@TelevisionAcad #LongOverdue for #DWTS!! They deservedly should've won the Emmy!! #TotalDisgrace #Emmys https://t.co/LiqbdhF7QB,777715138073862144,1
605,jobsceylon,"#Vacancy
Works #Engineer (#Civil) - #UniversityofKelaniya
Source: Dinamina(2016.09.07)
C/D: 2016-09-30
#lka #jobs #government #Emmys #search",777715139386613760,0
606,Marc0_013,#Emmys Black Hole Sun *https://t.co/cJlu3N61Xa,777715141097971712,1
607,TrendTopicsUSA,"Miami 
1 #Emmys
2 #GBvsMIN
3 Tatiana Maslany
4 Grease Live
5 The Americans
6 Hanley Ramirez
7 #PowerTV https://t.co/dpBKR414nK",777715140217085952,0
608,_olgawall,"Rami Malek diciendo ""please tell me you're seeing this too"" es lo todo!! #Emmys",777715142121426944,0
609,OG_Harrah,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/o5xy65kfLG,777715142188527620,1
610,kwinncullen,Very proud. CONGRATS @GameOfThrones ! #Emmys,777715143622795264,1
611,naylnico,Tatiana Maslany ganhou seu #emmys de melhor atriz! MARAVILHOSA  #OrphanBlack,777715144013078528,1
612,DruMustafa,"how did @emiliaclarke miss out on the award,i'm sad #THEHOTBREAKFAST @DruMustafa and @DavidOyuke on @hot_96Kenya https://t.co/Dy1YNw0wCs",777715144990359552,0
613,sadiegennis,"Now that the #Emmys are over, I can get back to my usual late-night activity: deciphering Britney Spears' Instagram https://t.co/KOMgpHOVav",777715146651213824,0
614,LindaMasonJar,I think the #NutrishCat rocked the red carpet at the #Emmys. https://t.co/uQ8rbns7Pe,777715148136058880,1
615,ranblv,Favorite wins of the night: #MaggieSmith #tatyanamaslany #Sherlock #SarahPaulson   #Emmys https://t.co/IvFkRXD9Ab,777715147683074048,1
616,LindseyPelas,The #emmys are making me feel so warm inside what is this magic,777715151470342144,0
617,jochenrabe,"It's happening, it's happening, it's happening... @whoismrrobot @ItsRamiMalek @USA_Network #Emmys2016 #Emmys #bestactor This voice alone,man",777715151927582720,0
618,eugenia_pm,👏👏👏 geniooooo! 💻 #Emmys esperando proxima temporada 🙏 https://t.co/tzbzLrrOhN,777715151596351488,1
619,nicolorenzo1987,#Emmys ¿Qué espera @FernetBrancaARG para enviarle un par de botellas a @ItsRamiMalek por su premio a mejor actor?,777715153869631488,0
620,SoldadoDeDante,Esta foto me saco de la pasta base. https://t.co/CTlAofKBBj,777715153777352704,0
621,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/Mhcm0xdUuJ",777715154460872704,0
622,scxxb,wow https://t.co/eIE6pIdrXB,777715155371032580,0
623,marthapulido,Mis Top ✌🏻️ Best Dressed Women at the Emmys 🏆 @SofiaVergara @kerrywashington #Emmys2016 #Emmys https://t.co/hnmuXicXy0,777715153093599234,1
624,Jacquel78403333,Thank u 4 ur support.  I'm with her. https://t.co/vtEi3PWePb,777715156553912320,0
625,caitlin_bachner,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/xMMjKLoz9l",777715156495335424,1
626,JustJared,Leslie Jones wants the #Emmys accountants to help protect her Twitter account!: https://t.co/8A9AxcSTLc https://t.co/sDHkXqpk3f,777715155991945216,0
627,Haseeb5551,A tribute to Sarah Paulson &amp; Holland Taylor’s #Emmys love-fest that melted our hearts 💕 https://t.co/ec6WLlK6zZ https://t.co/mjOkTWVw1Z,777715158068170752,1
628,TheywatchTV,I mean all she really does is say the F word fifty f-ing different ways. 😎 @OfficialJLD #Emmys,777715159267540992,0
629,_ceciliarivera,Demasiado pronto 😢 https://t.co/Vi3pOCtr0S,777715159485779968,0
630,mohammeddki8852,#news 'Game of Thrones' passes 'Frasier' as most honored prime-time TV series ever at #Emmys; 'Veep' top comedy. https://t.co/qJmZlpdmld,777715159942955008,1
631,KurtLara25,EW : Beyoncé fans revolt against the #Emmys after #Lemonade goes winless: … https://t.co/LANplyFxZC) https://t.co/TlgyeyEnsA,777715159909433344,1
632,Haseeb5551,"Beyoncé lost at the #Emmys, and you can guess what happened next
🐝 https://t.co/LSXW0OgznT? https://t.co/4za4g0E541",777715160630849537,1
633,HuffPostCaLiv,"And the #Emmys go to #Veep, #PeoplevsOJ, #Transparent... and @tatianamaslany! https://t.co/ayX060llN8 https://t.co/pRuADeFlHN",777715159569694720,0
634,IfeomaOhiri,#tracelysette X #anikanonirose X #traceeellisross ❤️❤️❤️ #emmys #emmys2016 #ifeomaohiriblog… https://t.co/MASFyBvx3m,777715161163595776,0
635,Twt_Bollywood,"Okay guys, setakat ni tu je gambar admin dapat untuk PC dekat #Emmys ! Kalau ada lagi, admin akan share dengan korang ;)",777715163956785152,0
636,sashaanaa,everyone look at constance zimmer behind her i'm a weepin' https://t.co/bGsW0c4vLe,777715163860504576,0
637,LexCiriaco,Valar Morghulis 🙌🏻 https://t.co/MC8chebgYG,777715163776573440,0
638,MariiiamH_,Yes Rami Malek!!! #Emmys 🙌🏼,777715164917354496,0
639,_UniquelyBasic_,Well said https://t.co/BzDzPjyI97,777715164153991168,0
